标题,帖子数,日期,情感
梧桐树概念股已增至11只 外汇局大举入市答案在,208162,86,2016-03-31 22:24:51,0.17317099385061163
外管局A股投资路径曝光： 梧桐树携凤山坤藤潜伏,26189,20,2016-03-31 07:38:17,0.8245480095779073
4月11日 601788将出现多少个涨停板？,17431,13,2016-04-09 11:41:24,0.26088619911810085
601788:光大证券第四届董事会第十八次会议决议,53357,10,2016-04-05 16:40:07,0.0585847704300293
光大，有容乃大。宁波中山西路营业部均风采尤存,15964,39,2016-04-04 20:32:30,0.9713845800234623
外管局持股成新王妃 解读：如果有必要央行都会,64711,22,2016-04-05 07:28:47,0.9889953325366013
光大证券下周怎么走进来聊聊,14189,42,2016-04-03 16:03:13,0.1588313466046819
三大投资平台本周集体亮相 外管局三剑客如何潜,39225,14,2016-04-02 14:33:43,0.9994095740112329
估计周二直接跌停，原因有三,16451,24,2016-04-03 11:23:16,0.03626790316122508
您有一份光大证券吧未读的操盘攻略，快来领取,55244,16,2016-04-01 16:33:24,0.9569300928578861
后市慢牛归来，就是两天小阳，一天小阴的幸福时,3118,4,2016-03-31 22:11:07,0.7505214476801583
601788:光大证券关于2015年第二期次级债券赎回,27394,2,2016-03-31 02:33:07,0.13058079641436993
光大证券- 无大故事可讲 业绩依赖经纪过重注意,8308,12,2016-03-21 10:16:44,0.812986350696466
券商自营持仓动向：新进15家退出18家（名单）,154380,53,2016-03-14 07:35:45,0.01854475474022177
601788:光大证券2015年年度股东大会决议公告,62338,9,2016-03-21 18:40:04,0.5673795688490006
四季度自营交易/资管/投行业务收入回升推动业绩,34309,6,2016-02-29 20:29:40,0.9762884469776633
丸了，我破產了,7794,11,2016-03-14 11:06:13,0.44767845850986854
券商去年四季度撤出13股,131204,9,2016-03-05 12:31:48,0.18233345417899038
601788:光大证券2015年年度股东大会会议文件,42302,10,2016-03-11 17:02:42,0.4229307620423365
601788:光大证券2016年2月当期财务数据简报,64367,18,2016-03-07 19:48:03,0.11462395699363592
寶貝，這樣子懂了嗎？,8855,15,2016-02-29 13:28:01,0.5417788956314755
业务创新不断 赴港IPO夯实资本,46953,10,2016-03-09 09:45:14,0.9882047279979702
請問光大新春開盤的四个下場，你選？,16716,26,2016-02-13 04:10:05,0.10042367537324426
对股友说一下我的看法，周五我清了！只留一千股,13308,18,2016-03-06 14:37:32,0.32010069658622575
救市资金浮亏5%-6% 光大证券业绩增速同比放缓,49217,31,2016-03-06 02:15:48,0.9958286806995893
601788:光大证券:招商证券股份有限公司关于光大,44959,6,2016-03-03 15:45:13,0.5603852772973152
年报点评：业绩持续高速增长，布局海外夯实资本,47519,6,2016-03-03 17:49:34,0.9954915359782031
对大盘，再次预测准确。,12687,6,2016-02-29 10:14:49,0.9436328542479427
“二次创业”效果显著，创新能力不容忽视,41027,9,2016-03-02 15:38:43,0.97339796105475
光大证券去年利增270% 拟10派6元,37344,10,2016-03-02 08:52:23,0.36257097387220527
业绩创新高 业务改革成效显著,28641,11,2016-03-01 13:39:09,0.9980081483882189
光大证券：布局多元金融 加快国际战略实施,12133,8,2016-03-01 09:36:17,0.994563131108833
布局多元金融，加快国际战略实施,27204,6,2016-03-01 14:39:25,0.997551559423391
光大证券曝4000万元诉讼案件 券商频现两融纠纷,32926,7,2016-03-01 15:09:36,0.9891479865198992
光大证券2015年净利76亿 两次救市投入58亿,91401,53,2016-02-29 04:05:35,0.06223255126489946
601788:光大证券2015年年报,77498,18,2016-02-26 21:32:45,0.13262164131451692
别看光大跌这么多，还有腰斩的可能,13010,20,2016-02-21 16:50:12,0.11791658746044387
光大证券58亿“救市”资金去年浮亏不到5%,26649,15,2016-02-29 14:59:16,0.31425093951813965
光大证券发布2015年报：净利润增2.7倍 拟10派6,95343,47,2016-02-27 08:05:01,0.33552368925539733
星期一谁是券商的开路先锋,9740,16,2016-02-28 16:13:00,0.621482987771587
太给力了，10派6元，周1涨停啦,25741,30,2016-02-26 21:32:58,0.09047018123793615
宣布重大信息,16657,22,2016-02-23 15:11:30,0.5
光大证券股吧最能吹牛的,11864,35,2016-02-15 19:43:59,0.02231841777474075
要跌停了吧，看到沒有？早跟你們說是５元的料，,10414,30,2016-02-25 12:40:08,0.04865463729657726
601788:光大证券2015年年报摘要,43985,6,2016-02-26 21:31:44,0.2922688304824179
今晚涨！明天所有券商股开盘封板！不要问为什么,14038,14,2016-02-24 15:09:08,0.062107253202972945
601788:光大证券提示性公告(2016/2/24),58746,6,2016-02-23 18:48:56,0.46212503978980357
战略升级，重回巅峰,62160,26,2016-01-20 09:56:16,0.9685891700795765
绩优 超跌 这些股票你放进自选股了没？,79847,7,2016-02-22 22:31:41,0.7620619706947235
601788:光大证券2016年第一次临时股东大会会议,49950,12,2016-02-18 15:55:04,0.30154654837340555
一大波年报来袭 基金潜伏这24家公司(名单),64885,22,2016-01-25 20:54:27,0.17493045973604815
601788:光大证券关于行使“15光大03”次级债券,39564,10,2016-02-17 18:41:51,0.13369789329563175
关注2月份重要年报 61股被基金持有过亿元,104544,22,2016-01-26 06:50:30,0.48117890071460034
光大证券“乌龙指”案 一审上诉被驳回,9510,10,2016-02-17 01:32:39,0.40429025990289125
601788:光大证券提示性公告(2016/2/17),47007,16,2016-02-16 15:57:03,0.46212503978980357
所有尊敬的善良投资人，下周一，大盘指数大有可,10867,17,2016-02-12 10:13:37,0.9037107756671408
提前预告:  春节后三个月内…光大证券会跌至11~,17776,21,2016-02-05 22:33:22,0.01955701603186244
601788:光大证券提示性公告,40914,10,2016-02-03 16:41:09,0.48831136790811736
【年鉴】光大证券热点事件 热门人物大回看,101865,17,2016-02-05 15:38:40,0.9320385800733241
光大证券散户要求10送10,同意的顶!!!!,17684,31,2016-01-22 16:04:54,0.09097937758314245
2016年，乐观估计，光大证券的市盈率将会是35~4,15512,13,2016-02-05 03:24:35,0.5456231365013318
光大证券:基本面优、估值洼地、真金白银,越跌越,6129,13,2015-08-20 15:47:43,0.9887473754413469
大胆加仓看好证券板块,10388,16,2015-11-23 18:29:02,0.479882655728473
同意光大证券10转10送10的，赞一个,15251,31,2015-11-20 14:11:35,0.16509525134845704
我决定参与增发，不能只便宜机构,6464,15,2015-09-14 13:35:56,0.640514884171204
中信1月份亏6亿，光大业绩下滑惨不忍睹(每股2分,23308,18,2016-02-04 20:22:56,0.5449951737398055
18.99卖出5万股成交!,11796,15,2016-01-20 13:19:24,0.13950837965979634
601788:光大证券2016年1月当期财务数据简报,60396,33,2016-02-04 18:29:57,0.11295162995548491
成本价37块的我都还在，你们套几个点怕啥。,5946,26,2015-11-27 14:24:29,0.16633514873061828
晕计算---增发价是保洁定的？,4745,56,2015-09-15 15:28:13,0.10061080539823453
601788:光大证券关于获准成为上证50ETF期权合约,33760,15,2016-02-02 19:16:24,0.05043455008108666
601788:光大证券关于获准在报价系统开展做市业,25895,3,2016-02-02 19:16:25,0.08344972048699262
抛！！！经济每况愈下，银行和券商离倒闭潮不远,11322,41,2015-08-26 13:02:32,0.6925122299790811
601788:光大证券关于签订战略合作框架协议的公,31533,6,2016-02-01 20:10:08,0.2921034988204877
光大证券与中铁拟成立1000亿PPP城建基金,61521,13,2016-01-29 11:17:47,0.8773339233359586
光大证券--明日反弹也可适当减仓,25303,165,2016-01-21 22:04:59,0.49569443922494394
光大证券二审败诉 500名投资者排队索赔,24989,9,2016-01-25 11:21:02,0.2793112498482828
赚了这么多钱，也不给我们股东分红，我代表广大,6971,5,2016-01-22 14:53:54,0.0821028294800008
光大乌龙指2起案件二审宣判 驳回上诉维持原判,16301,6,2016-01-20 23:02:49,0.784837761547082
601788:光大证券提示性公告,61390,18,2016-01-20 18:42:26,0.48831136790811736
601788:光大证券2015年度业绩预增公告,55982,17,2016-01-19 18:55:10,0.35014003742796806
光大证券2015年净利润77.3亿增长逾2.7倍,19784,15,2016-01-19 19:28:53,0.726526537602605
券商还要创新低：熊市IPO停,佣金缩水，自营亏,16689,42,2015-09-24 11:05:16,0.47887524496221245
601788:光大证券2015年12月当期财务数据简报,49261,36,2016-01-11 18:48:46,0.1140989306172584
四张图告诉你注册制将如何影响股市,88885,27,2015-12-10 08:26:01,0.5441815067766076
央行表态三大暗示 A股低位中阳逆转,33454,20,2016-01-14 16:15:29,0.3788671400929998
光大证券：稳增长政策将会加码 基建投资是发力,12203,14,2016-01-14 04:14:06,0.9816839165295795
证券:受益新三板红利 券商股起舞,10260,29,2015-11-23 10:13:25,0.8823360331142489
人民币定价权旁落海外,14221,11,2016-01-12 11:59:12,0.6025586818053331
光大证券母公司12月净利润8.08亿环比增长111%,28240,10,2016-01-11 19:38:44,0.4241101314492032
晕计算---超短线参考,49547,102,2015-12-15 13:34:59,0.5429354776368287
消工以下3宗罪，该卷铺盖走人了！ 1、股市只要,5933,6,2016-01-07 13:31:57,0.2192962270568487
这次史玉柱威风大了，马云肯定不服输啊，中海科,15757,13,2015-12-19 21:28:04,0.847145906082327
601788:光大证券提示性公告(2016-1-7),49214,7,2016-01-06 19:42:54,0.46212503978980357
A股深V反弹确认阶段底部 抄底位置已曝光,33877,13,2016-01-05 19:04:42,0.37064609773738044
#-#华泰证券净资产11元公积金6.5元现金流19.5绩,43558,196,2015-09-07 19:18:59,0.034104061224823456
→证券股票每股收益与市盈率比较,38135,52,2015-11-01 22:05:24,0.8550410088398664
#海通是证金持股那华泰广发方正等4家券商罚完款,35784,73,2015-09-23 20:09:37,0.00542148918121832
→s→证监会一枪爆头垃圾股000025特力A操纵者被,33794,58,2015-10-24 10:27:57,0.0958222482604677
光大证券徐高：熔断机制将为A股稳定再添保障,19574,42,2015-12-04 18:55:53,0.6090794222406786
光大证券又输了 “乌龙指”案被判赔偿金额达553,27453,11,2016-01-02 03:36:20,0.29344677925355955
乌龙指案再判赔四百万 光大证券称将上诉,13192,8,2015-12-31 08:35:13,0.03045012292382121
601788:光大证券提示性公告(2015-12-31),38699,10,2015-12-30 19:44:25,0.46212503978980357
光大证券乌龙指事件一审被判令赔偿424.6万元,16088,11,2015-12-30 20:38:36,0.10438740297431992
_~_华泰资管联手京东 推首单互联网+消费金融ABS,45689,191,2015-09-21 06:09:45,0.9112122798954628
注册制了   光大证券值多少啊,18822,17,2015-12-27 16:13:14,0.15960687363863124
601788:光大证券第四届董事会第十五次会议决议,36963,7,2015-12-28 19:13:51,0.0585847704300293
注册制是券商板块盘古开天地般的实质性利好，目,23569,19,2015-12-28 00:08:09,0.0027028982156588333
光大证券(601788)大宗交易数据一览(12-23),32060,11,2015-12-23 18:13:56,0.13920072450003818
机构首次关注44股曝光 8股有30%拉升空间,29810,9,2015-12-23 07:59:25,0.007755965796330311
光大证券(601788)融资融券信息(12-21),14057,5,2015-12-22 07:38:21,0.6737175687896524
24.35今天重仓买入2000股光大证券！,11197,15,2015-12-18 14:01:02,0.40825667293909895
建设银行一一流通盘和万科一样大,业绩同样很好,5565,7,2015-12-02 11:02:05,0.9800733201443125
光大：柏堡龙002776有望成为两市最高分红分配的,8958,7,2015-12-12 10:55:04,0.3706294220880475
说公道话之后12月13日一商再为投行股正名,14577,17,2015-12-13 10:42:23,0.2693253307002772
光大证券这几天马上要暴涨！！有顶的人就会赚大,16714,66,2015-11-16 23:33:05,0.06436319115868827
看牛角换熊胆的帖子。!@#$%^&*@[大笑][大笑] [,6728,10,2015-12-13 23:20:30,0.7510436927566054
星期一站上24元，月底必上30元，可以很肯定的说,15653,16,2015-12-11 20:23:50,0.24326841454550752
晕计算---精准打击就会筑造股灾,19434,39,2015-11-27 13:17:12,0.639908322204629
12月8日为券商股说句公道话,30115,13,2015-12-08 08:27:22,0.036576180955415816
高位急拉升是大跌前的诱多！机构出货是一个价格,8010,14,2015-11-17 11:05:12,0.6430174647853848
创新转型重抖擞，互金战略奏华章,41496,15,2015-12-10 13:15:08,0.996401077907055
24.3的本,7851,29,2015-12-09 16:52:09,0.5
光大证券“乌龙指”民事赔偿案二审昨开庭,25467,4,2015-12-09 03:43:13,0.7855593055320077
601788:光大证券关于向香港联交所递交境外上市,38530,8,2015-12-09 08:12:05,0.8302787477792262
券业监管潮蔓延：中信海通国信再被调查 前十券,64678,25,2015-12-08 07:02:07,0.9645994193660208
601788:光大证券2015年11月当期财务数据简报,61126,21,2015-12-07 19:43:45,0.090280115406839
601788:光大证券提示性公告,19057,11,2015-12-04 18:53:20,0.48831136790811736
骚年[想一下],6576,13,2015-11-28 17:39:39,0.5180297910986704
百元牛股 三五互联300051加深圳道熙＝网络游戏,7636,13,2015-11-11 21:38:13,0.6436065827874976
明天光大开盘价格25元，主力说10点涨停！,4815,7,2015-12-03 14:46:32,0.011957167931868518
12月15日大盘上拉4184点，光大证券借读者传媒二,10764,26,2015-11-25 16:26:08,0.018633230267786294
明天光大证券和东北证券开始连续9个涨停，12月1,7085,16,2015-12-02 16:12:41,0.004031239077353033
12月15日大盘必上4千点以上。东北证券是龙头，,4939,16,2015-11-29 08:18:23,0.0501132539151431
IPO影子股有望再度起舞,34805,15,2015-11-24 02:49:23,0.30728991775283665
需求疲弱带动利润跌幅加深 企业盈利能力继续恶,4038,9,2015-11-28 17:52:30,0.9291361072195319
机构预测9月CPI再回“1”时代 货币政策望继续宽,3507,17,2015-10-10 06:50:41,0.9579896689871794
各位哥哥姐姐们好我是一个在外打工的小妹妹，5,3134,18,2015-11-26 21:49:48,0.9979237955992574
监管层关注债市高杠杆 中证登启动质押券“动调,7147,19,2015-11-26 05:40:00,0.9875348107883342
晕计算---两个价位不破便可放心持股,26870,98,2015-11-16 16:26:49,0.30559929379230444
首批10只新股来袭 影子股领衔三类概念股再度走,23294,15,2015-11-23 02:38:01,0.10168832557075913
601788:光大证券2015年第六次临时股东大会决议,10290,14,2015-11-18 18:21:40,0.33909252777394694
利空！市值配售是证金汇金、大股东与小股民争利,6245,21,2015-11-07 16:41:15,0.8327076398779376
12月2日读者传媒上市日光大证券50元，大盘4200,15890,50,2015-11-13 18:21:52,0.08721526949977065
其他板块影响有限 犬商板块受冲击最大！,5572,27,2015-11-15 10:57:04,0.7852367126546423
必看：融资担保降为100%的利好分析第二季,4566,9,2015-11-15 03:07:41,0.9872528747467973
晕计算---光大究竟值多少钱？,35186,117,2015-11-03 20:13:39,0.26593978108569893
按西部的市盈率，光大的股价现在应该是110元,4405,9,2015-11-13 14:42:13,0.05639077583110086
这个市场还有救吗,13554,73,2015-08-05 21:26:28,0.7169124918500785
大家还满意吗，哈哈哈！,7050,20,2015-11-11 14:27:53,0.9453615497424553
重大利好：中利科技2.5亿元参股设立苏南互联网 ,2919,5,2015-11-11 08:04:01,0.7514641807288798
光大证券:看好的三大理由不变:,4405,23,2015-08-27 08:23:41,0.055621712464665296
光大证券盘小、高成长、高公积金，极具上升潜力,10342,32,2015-11-10 06:50:03,0.9233154886276836
市场未来走向如何且听我细细道来！,42846,26,2015-11-10 15:22:24,0.9996968869658386
【讨论】昨日融资客大举扫货，主力会轻易让他们,15121,17,2015-11-10 09:49:58,0.9824358260024961
IPO重启拉开新一轮上涨序幕,4748,32,2015-11-09 17:02:26,0.02566175954313421
光大证券今日超大单流入排名第11名(11-11),6482,7,2015-11-11 16:06:51,0.34150626157302
借读者传媒上市，光大证券两周内不上50元淮南人,14280,43,2015-11-08 16:10:11,0.04437377507345153
601788:光大证券第四届董事会第十四次会议决议,11750,6,2015-11-11 00:00:00,0.15732107335721146
卧草，25.55卖掉，27.8追回！,4908,15,2015-11-10 15:01:58,0.28563036241525674
光大光大，发扬光大！,4836,28,2015-11-10 10:51:43,0.44767845850986676
明天开始连续7个涨停直上50元，大盘直上4200点,4331,12,2015-11-10 17:41:41,0.14104373292625216
光大证券(601788)融资融券信息(11-09),4981,10,2015-11-10 08:10:36,0.6737175687896524
601788:光大证券关于2015年第六次临时股东大会,9949,11,2015-11-11 00:00:00,0.3630123829231744
光大还是有机会拿回券商龙头位置！,47720,50,2015-11-09 15:23:06,0.44521334009786595
IPO重启大盘会不会涨还有争议，但这些股票可是,65432,27,2015-11-09 08:18:54,0.6002198114418573
光大证券今日超大单流出排名第17名(11-09),6454,8,2015-11-09 16:06:29,0.19943805430148653
证券股普涨结束，接下来是高成长证券股将要继续,6502,15,2015-11-09 13:08:02,0.952782479333995
光大光大，将牛市发扬光大！,63716,61,2015-11-09 09:40:28,0.6864403227850091
理性看待券商股“王者归来”,41386,23,2015-11-09 08:58:58,0.9841533330829464
券商龙头大讨论！,301359,83,2015-11-08 13:15:22,0.5283486214543897
【讨论】连续涨停的光大证券后市可以看高到多少,7309,5,2015-11-06 14:16:29,0.814978248976884
光大证券10月净利2.36亿环比增32%,29953,14,2015-11-05 19:33:30,0.4695738605601908
601788:光大证券2015年10月当期财务数据简报,8380,13,2015-11-05 18:44:01,0.12483697427947404
探访徐翔出道“老巢”：多数大户转战上海杭州,16063,26,2015-11-05 01:32:35,0.3944957729647275
晕计算---还想17元以下吃货吗？,9295,23,2015-10-27 15:35:35,0.047275460422159576
三季度中信稳居券商老大 证金汇金几乎持有所有,15936,10,2015-11-02 08:30:41,0.8451984493844511
601788:光大证券2015年第三季度季报,12980,12,2015-10-30 19:49:41,0.5348948209631398
美联储12月份加息预期升温,5141,10,2015-10-29 09:00:43,0.43073037646266765
光大“乌龙指”索赔时间不足二十日,5330,8,2015-10-25 05:19:05,0.27544047328523036
光大内幕交易案再开庭 18位投资者获赔66万余元,5625,27,2015-10-24 05:28:27,0.8523581519494404
601788:光大证券提示性公告,9117,11,2015-10-23 19:03:41,0.48831136790811736
601788:光大证券关于光大易创网络科技股份有限,11099,14,2015-10-19 18:40:31,0.7999475782194512
光大证券与网易海航合资公司已成立,4261,4,2015-10-20 10:45:52,0.04171611583298518
周一将公布一重磅数据 A股影响解读,7753,30,2015-10-17 19:10:01,0.38524717302691547
律师：光大乌龙指案应延长诉讼 许多散户还不知,4433,9,2015-10-14 09:32:50,0.9938884814893577
光大不服“乌龙指” 判决将上诉,1454,9,2015-10-09 04:18:40,0.13130681839619907
光大证券不服乌龙指民事赔偿一审判决 将提起上,2229,35,2015-10-08 03:16:45,0.059186597709636524
光大证券就乌龙指事件一审判决提起上诉,2048,11,2015-10-07 17:35:28,0.15372609519896208
601788:光大证券提示性公告,6992,12,2015-10-07 16:04:12,0.48831136790811736
“光大乌龙指”一审宣判 六大类投资者获赔偿,5181,218,2015-09-30 17:57:31,0.9892229040956277
“光大乌龙指”案6名投资者胜诉 最高获赔20万,1534,11,2015-10-03 00:23:03,0.9963111036338221
监管趋严游资轻仓避险 宁波敢死队激进依旧,6988,327,2015-09-29 02:57:57,0.5397695262328818
降级风暴将至 券商评级格局面临洗牌,4154,13,2015-09-28 15:56:15,0.708232547654951
601788:光大证券关于签署《募集资金三方监管协,2714,15,2015-09-25 16:30:25,0.5708262329379417
为下一波储备票源，今日关注券商,1861,37,2015-09-14 15:13:37,0.9789225984582941
实名举报：有股势力在恶意做空光大证券,2033,55,2015-08-26 16:35:35,0.043117998898316356
通知：跳水比赛推迟至2：30进行。,856,12,2015-09-21 13:58:31,0.3348745134271054
晕计算---增发价剖析,1480,57,2015-09-06 20:08:55,0.7764452781244173
601788:光大证券关于净资本变动的公告,3540,16,2015-09-14 19:14:31,0.20767809260597558
光大证券荣登“2015中国品牌500强”榜单,1206,17,2015-09-10 15:37:10,0.1793516905734076
光大证券8月净利3.59亿 环比下降16%,1112,8,2015-09-09 08:53:50,0.5334103549554827
601788:光大证券2015年8月当期财务数据简报,2300,18,2015-09-08 18:17:23,0.17886939865634743
↔601688华泰证券+互联网金融+绩优成长蓝筹股,754,54,2015-08-28 10:50:05,0.999893885661202
从定增看光大证券的发展趋势,3125,23,2015-09-03 06:12:52,0.8024910346908717
王斌：中国金融历史上最黑暗的时刻！,1175,8,2015-09-06 09:38:20,0.9992189958287455
601788:光大证券非公开发行股票发行结果暨股份,4867,15,2015-09-02 20:53:10,0.6396283208608983
光大乌龙指索赔剩最后两月 有律师愿全额垫付诉,3221,54,2015-09-05 05:33:52,0.521989585463026
601788:光大证券:招商证券股份有限公司关于光大,2589,11,2015-09-02 20:43:06,0.5603852772973152
601788:光大证券关于董事会秘书辞职的公告,31974,10,2015-08-29 01:12:44,0.08952285742156141
601788:光大证券关于全资子公司发行首期境外债,2810,3,2015-08-29 01:13:21,0.19044452298053915
1238家公司已公布中报 三大产业高送转最多,2652,10,2015-08-23 08:22:08,0.20157506774557854
券商中期业绩全线飘红 7月环比下降,1470,12,2015-08-20 18:42:42,0.6709621773905475
