标题,帖子数,日期,情感
%D00988:赤峰黄金关于公司为子公司提供担保的进,2171,15,2017-04-10 18:27:18,0.20751810269238247
如何解读今日大盘的黑周一？,3689,16,2017-04-11 10:10:29,0.9851663014980888
事件点评：汇率贬值敏感性降低，关注国企混改后,22359,6,2017-04-11 22:13:48,0.9006111121825505
不显山，不露水的就到八元了，南航庄家这种稳健,16413,22,2017-03-16 10:45:43,0.37095098511268776
只要南航到过了7.91元，就像千里挻进大别山进入,21790,12,2017-03-04 18:18:22,0.5943256102712151
4月8日晚评：后市继续看涨！,15907,5,2017-04-08 00:06:19,0.03020933054627528
南方航空（600029）；明天涨停的充足依据,21764,17,2017-04-05 23:12:07,0.7980587432395039
雄安新区带我飞南方航空结盟美国航空,32913,27,2017-04-05 20:03:24,0.9860970080775939
业绩超预期，航线补贴贡献高,19738,6,2017-04-05 08:33:37,0.7362843811135302
中国新闻网：新疆与南航签订战略合作协议布局“,26216,44,2017-04-01 11:18:18,0.6554969552679892
%D%A连续跌停大幕拉开,3514,16,2017-04-05 13:49:29,0.19639580530525547
南航迁往北京新机场(雄安机场)距雄安40公里,13720,11,2017-04-04 08:01:52,0.35972332734441026
南方航空美股今天暴涨！明天拭目以待！,11964,8,2017-04-04 20:19:47,0.8602586181354162
大跌之下如何找到率先反弹股,8426,19,2017-03-31 09:15:12,0.12312999824654802
南方航空正筹划重大战略合作事项 停牌背后隐现,39816,26,2017-03-23 21:06:19,0.9531358986523043
巴菲特染指中国航空业 机构预计南方航空涨近40%,45235,42,2017-03-30 03:36:52,0.9934580190390985
南方航空：拟向美航发行H股股份 A股28日起复牌,33672,32,2017-03-27 20:27:24,0.22951381265980197
600029:南方航空关于向美国航空公司发行H股股票,33293,7,2017-03-28 08:10:55,0.8297716131294085
南航决不能让美航入股,22966,54,2017-03-24 18:20:20,0.6594973650316392
600029:南方航空关于购买飞机的公告,71502,29,2015-12-23 16:45:16,0.639734579080037
600029:南方航空澄清公告,83739,42,2017-01-11 08:13:39,0.8367187025664679
600029:南方航空2017年2月主要运营数据公告,41018,5,2017-03-14 16:35:52,0.5030863651330446
600029:南方航空现金分红说明会预告公告,62536,8,2016-04-15 18:27:02,0.40028103602198506
600029:南方航空重大事项停牌公告,84201,27,2017-03-23 18:00:37,0.7406621296078331
美国航空拟15.53亿港元入股南方航空H股,9049,6,2017-03-29 08:01:57,0.8013210475983538
计划与美国航空开展合作并向其发行新股,11149,6,2017-03-29 08:27:20,0.2139918368258873
早盘追进去的兄弟们[微笑]又被瑰子干掉了！[滴,8769,3,2017-03-28 18:54:07,0.04863927648848665
南方航空：美国航空拟15.53亿港元认购公司2.7亿,27094,23,2017-03-28 08:20:51,0.9960608267581816
南方航空拟向美航发行H股股份 股神巴菲特染指中,13754,8,2017-03-28 02:29:26,0.9990446552728306
600029:南方航空重大事项进展暨复牌公告,62433,24,2017-03-27 20:27:47,0.5102110795867669
【讨论】拟向美航发行H股股份， 南航A股28日复,18467,7,2017-03-27 21:35:01,0.7499927350074225
南方航空：美航认购公司H股的价格为5.74港元/股,12543,4,2017-03-28 08:16:52,0.836859186864151
明天宣布谈判失败,21898,32,2017-03-23 11:09:17,0.05277152357671344
600029:南方航空重大事项说明公告,63833,13,2017-03-27 08:08:55,0.7603210376476269
下周五复牌吗？,20200,36,2017-03-25 21:58:20,0.46677550799934997
出 事 了…,18655,10,2017-02-21 14:37:45,0.4396063665131502
别嚷嚷了，都是想捞一票就走的家伙。殊不知南航,15208,13,2017-03-03 11:25:38,0.9761975364854916
买了1000多万南方航空，均价7.5元，不知能涨多,18548,17,2017-03-23 21:33:27,0.9869170620277437
美航或入股南航 南航未否认称“以公告为准”,29670,24,2017-03-24 02:52:01,0.9786819524395974
传美航拟入股南航H股 巴菲特在中国航空版图再下,18817,8,2017-03-24 06:41:45,0.9990707605433045
大家来讨论，能有3个板吗?[大笑][鼓掌][鼓掌][,20013,21,2017-03-23 12:25:33,0.9056819058830888
南方航空大涨却遭停牌 国企改革步入实质阶段,29008,15,2017-03-23 13:47:56,0.9988795644915427
南方航空AH股双双停牌 昨日消息称美航2亿美元入,34229,15,2017-03-23 09:13:43,0.625419992326218
600029:南方航空2017-03-23全天停牌,103949,30,2017-03-23 09:03:10,0.6059628811967482
美南之恋：情理之中，意料之外？,34716,5,2017-03-23 09:19:31,0.863476728892582
上午洗盘下午拉盘,11675,24,2017-02-27 10:52:37,0.7982551780864201
狗杂种，涨了多少,5739,53,2017-03-17 10:12:56,0.7124250592804415
下周一开始停牌重组   有票的兄弟们 准备收红包,18008,17,2017-03-10 15:02:07,0.011623517062068545
南方航空(600029)大宗交易数据一览(03-07),25732,8,2017-03-07 18:18:41,0.43149950497906864
三大航空股投资价值分析，哪家值得买,32002,5,2017-03-02 20:18:28,0.9832374537440689
有没有追高被套的来报个到。,19117,31,2017-02-24 17:26:42,0.05300557626109226
顺丰也可以将所有股份质押给银行，再用现金将三,9853,10,2017-02-27 23:40:47,0.12887003522164808
南方航空集团拟转让旗下两酒店,27258,12,2017-02-27 02:46:24,0.4562807389605581
被首都机场发的信息给坑了下周一果断抛,19376,16,2017-02-24 19:36:29,0.011018938740133155
未来南航将在北京新机场投入200架以上飞机运力,23714,11,2017-01-10 15:33:58,0.846014173477784
混改、重组、巴菲特慨念,48710,19,2017-02-14 10:59:16,0.9893085904213906
超级资金在进 散户在跑 弄不明白了跑啥呢,23453,20,2017-02-22 09:51:41,0.4340870376307361
600029:南方航空关于2017年第1期超短期融资券发,1974311,10,2017-02-20 18:35:13,0.6228903750003139
南方航空（600029）：第一目标价位15.00元,111671,19,2017-02-17 09:03:01,0.9404620399896984
南方航空1月旅客周转量同比升17.84%,44560,9,2017-02-14 19:09:47,0.1940988008448592
别听股托们瞎忽悠下跌了吧，不碰为妙。,90695,10,2017-02-17 13:53:02,0.001438944892607097
昨天今天股市不好，起源于万家文化，以自有资金,110901,10,2017-02-17 15:20:50,0.9983151244847998
近期重点关注：开创国际 600097  换手率100%  ,76058,2,2017-02-18 14:17:48,0.8809016985955543
跑吧,51472,10,2017-02-16 14:44:48,0.5348837209302327
港股快涨4%了，A股还在洗散户，太黑了,25113,9,2017-02-17 10:50:22,0.08441475371403295
不要吵了、南方明天涨五个奌给留守的！,44871,6,2017-02-16 21:26:25,0.6507291144422271
醒目的都入袋为安了，傻呼呼的还在做梦。哈哈，,21233,4,2017-02-17 10:59:30,0.9274866356531968
南航半年内可能创历史新高，有望突破30元每股，,89066,18,2017-02-15 22:35:12,0.9590955550601111
南航12号下跌的真正原因,105831,57,2016-05-12 23:33:25,0.22943400646214673
只发图，不说话行不,81791,39,2016-08-03 18:12:55,0.10964651492707422
老乡们快走吧，你们不走实在难涨。,71452,28,2016-11-23 08:57:14,0.10070756706688677
上次一样冲高回落，明天跌回,37147,20,2017-02-15 11:09:37,0.031025933010092155
聪明人不会在一个地方摔倒俩次，明天高开封板，,44960,17,2017-02-15 17:51:07,0.18392032149593707
尾盘不拉一下吗？明天怎么出呀,39617,15,2017-02-15 14:47:17,0.062007749682920776
600029:南方航空2017年1月主要运营数据公告,50396,9,2017-02-14 18:29:40,0.49894035378123314
啊此情此景我想吟诗一首,5347,11,2017-02-15 10:17:16,0.963989288070326
我的选择和意淫,9878,11,2017-02-07 20:50:08,0.48146779575175425
a股吸钱和市值蒸发进入倒计时，,4579,18,2016-06-18 01:42:23,0.015489511339242146
要学会看日K图，抓牛股要做功课的。南航一涨停,5400,30,2017-01-11 00:36:44,0.9500424056395074
利用公告大洗盘，春节前会上10元,33963,42,2017-01-12 10:20:12,0.6625552753056313
进场:地方国企二线蓝筹股---跨年行情热点,13490,6,2016-12-25 07:45:29,0.8644026785794174
600029:南方航空2016年12月主要运营数据公告,75889,8,2017-01-16 16:28:05,0.5017904543885523
别买入！耐心等待融资盘被强平爆仓时抄底不迟29,43904,37,2016-01-14 14:51:33,0.11822843185914267
南航今日強势上攻，不宜做T0，上午预计会摸高7.,20426,35,2017-01-10 09:43:12,0.32034388598173935
砸盘真是凶猛,8114,24,2017-01-12 10:30:49,0.4780479805526724
有着明确的供货商和生产商，但是呢,2460,0,2017-01-11 19:38:37,0.6429335818357281
混改效应引民航板块短时爆发 南方航空 “触网”,39077,9,2017-01-10 22:32:37,0.13226202326743364
朋友们 越澄清越有戏···,5082,32,2017-01-11 08:52:42,0.9694308114927801
【讨论】航空股强势崛起 现在还能上车吗？,51206,13,2017-01-10 13:58:19,0.8673850500733646
南航力推混改引爆板块 “互联网+航空”打开想象,28864,9,2017-01-10 15:38:58,0.7074541028499106
南方航空脉冲上涨宣告结束,5116,29,2017-01-11 08:59:09,0.28913932115367214
如果承认混改成功了，庄家还怎么赚死了,2566,24,2017-01-11 08:33:27,0.18631621442514856
涨停价7.90买入的到下面来排队。,11673,12,2017-01-10 15:35:53,0.7433521075794222
南方航空：南方航空史上最大的一波上涨，明天启,26711,35,2016-12-19 21:41:53,0.04325865015196795
南航是航空股市盈率最低的。,16648,18,2016-09-26 15:25:55,0.9054199584327878
