标题,帖子数,回帖数,时间,情感
昨天听彩莲的  买进吴江银行的 都赚了,11439,93,2017-02-28 09:47:39,0.3835116857045566
601881:中国银河首次公开发行股票网下发行初步,84258,52,2017-01-12 19:54:23,0.7368954246741309
601881:中国银河非公开发行2017年公司债券(第一,47542,16,2017-02-27 17:14:02,0.4093305606001145
下午涨停，拭目以待。,5088,15,2017-02-28 11:28:32,0.8597581331249483
彩莲今日股票操作要点,9019,29,2017-02-28 08:58:53,0.9843793136821981
彩莲特别提醒：周一不一定涨，回调买进是绝好的,14019,17,2017-02-26 09:51:32,0.2996577244970333
持有银河股票的朋友，彩莲告诉你：稳稳地拿住吧,16338,22,2017-02-25 23:24:03,0.2571437134357005
为什么说中长线，银河比中原更有潜力,25967,19,2017-02-18 18:51:30,0.7851580427953477
15.60追进来就被套，我抽自己的脸！手太贱了！,31993,42,2017-02-17 18:04:54,0.0638212168658534
历史没有过的,5805,22,2017-02-27 08:31:18,0.8469601677148847
虽然我发过准,1759,22,2017-02-27 08:31:11,0.48890108756502804
中国银河后期走势已经定居,60889,1965,2017-02-21 10:34:58,0.9791010685025172
套了我四只股票都没处去说理套的太高了！,9569,13,2017-02-26 15:11:25,0.8065739995517355
大家不要慌，本人今天正式入住中国银河，500万,21457,55,2017-02-24 12:42:58,0.7081080459023159
早上给中国银河定了个小目标竟然实现了,15694,42,2017-02-14 11:47:25,0.5642117902436625
中国银河又到加仓买入时,16759,15,2017-02-22 10:10:29,0.42223422463993376
向两会献礼，2月24日1498！哈哈哈哈哈！大中国,7815,3,2017-02-23 17:38:20,0.2662611481367627
有望，14.3不远，低位机会……涨,6176,9,2017-02-16 13:18:03,0.9532215265976074
罕见的牛牛即将到来！大中国大银河！1、上市两,13421,5,2017-02-23 18:43:29,0.9821319094166439
我15.5进的，个人对银河的一点愚见！,35350,36,2017-02-21 15:35:52,0.04187939586476308
中国银河友情提醒：,12674,11,2017-02-20 17:06:44,0.9446687634388395
中国银河后面走势已成定局,61372,643,2017-02-16 11:46:54,0.731249486656192
太低估了 现在卖的绝对后悔,8118,15,2017-01-26 11:50:20,0.14972016051808212
都说明天涨停，会吗？,11816,10,2017-02-20 15:53:23,0.291252265976476
我说了今天上午买进是最佳机会，等着数钱，明天,11784,8,2017-02-20 15:12:55,0.5455331244667747
买车钱8万我来耍股票！周一开盘炒底中国银河！,12042,14,2017-02-18 08:27:11,0.35431333968469514
