日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅(%),成交量(股),成交金额(元),成交金额(亿元)
2006/4/11,1120.16,1126.09,1112.01,1123.31,5.4,0.48,3560752000,19796708290,197.9670829
2006/4/10,1104.32,1118.08,1100.69,1117.91,14.76,1.34,3206752000,17246470925,172.4647093
2006/4/7,1102.94,1105.1,1091.89,1103.15,-0.08,-0.01,3257086000,17760103659,177.6010366
2006/4/6,1102.54,1109.68,1097.32,1103.24,3.27,0.3,3616704900,19687813538,196.8781354
2006/4/5,1091.18,1100.56,1089.55,1099.97,10.6,0.97,3293691400,18539588008,185.3958801
2006/4/4,1080.86,1089.37,1076.2,1089.37,10.05,0.93,3114875700,17525218334,175.2521833
2006/4/3,1061.96,1079.37,1061.96,1079.32,18.23,1.72,2772976100,15703156870,157.0315687
2006/9/29,1389.08,1405.56,1389.04,1403.27,16.26,1.17,2716674200,17347640073,173.4764007
2006/9/28,1372.13,1389.56,1369.4,1387,15.89,1.16,2168779200,14070853853,140.7085385
2006/9/27,1357.28,1371.12,1355.39,1371.12,13.47,0.99,1758032300,10897805770,108.9780577
2006/9/26,1370.86,1371.58,1351.18,1357.65,-14.75,-1.08,1970327800,11953758768,119.5375877
2006/9/25,1372.81,1383.77,1361.61,1372.4,-2.45,-0.18,2458478000,15493803707,154.9380371
2006/9/22,1389.87,1393.53,1373.95,1374.85,-12.52,-0.9,2826504200,18173169466,181.7316947
2006/9/21,1378.46,1390.62,1378.46,1387.37,8.91,0.65,2609412100,16026131513,160.2613151
2006/9/20,1376.12,1381.81,1365.72,1378.46,0.15,0.01,2344588000,14017239840,140.1723984
2006/9/19,1377.72,1385.62,1371.43,1378.31,2.75,0.2,2664830100,15942860310,159.4286031
2006/9/18,1367.65,1375.58,1362.14,1375.56,13.24,0.97,3145485100,18187622927,181.8762293
2006/9/15,1338.41,1362.4,1338.14,1362.32,24.04,1.8,3605714800,19594629097,195.946291
2006/9/14,1338.35,1345.59,1323.8,1338.28,-0.11,-0.01,2221728400,13679517835,136.7951784
2006/9/13,1348.85,1356.86,1337.46,1338.39,-9.25,-0.69,3282119100,18701751194,187.0175119
2006/9/12,1338.82,1350.53,1337.3,1347.64,8.88,0.66,2730189100,15787258083,157.8725808
2006/9/11,1331.89,1338.76,1319.21,1338.76,6.6,0.5,2094726600,12839285596,128.392856
2006/9/8,1327.56,1334.73,1326.25,1332.15,3.78,0.28,1723027300,10157793916,101.5779392
2006/9/7,1348.17,1348.28,1323.98,1328.38,-17.99,-1.34,2188644900,13054999552,130.5499955
2006/9/6,1341.4,1346.37,1331.85,1346.37,5.69,0.42,2315311200,13799604057,137.9960406
2006/9/5,1339.59,1345.71,1334.72,1340.68,3.44,0.26,2686811000,15959669593,159.5966959
2006/9/4,1315.71,1337.24,1315.61,1337.24,19.14,1.45,2109534000,12470373587,124.7037359
2006/9/1,1339.31,1340.13,1314.57,1318.1,-20.6,-1.54,2503368800,14832251927,148.3225193
2006/8/31,1335.59,1342.79,1331.29,1338.69,4.02,0.3,2318827400,13932000999,139.32001
2006/8/30,1328.37,1336.39,1319.82,1334.67,4.52,0.34,2113994900,12994582488,129.9458249
2006/8/29,1328.61,1349.2,1327,1330.16,4.26,0.32,3176637600,20558598283,205.5859828
2006/8/28,1298.46,1325.89,1298.36,1325.89,30.46,2.35,2618329000,16640986510,166.4098651
2006/8/25,1293.5,1301.75,1292.45,1295.44,3.04,0.23,1855793700,11586280956,115.8628096
2006/8/24,1284.84,1292.4,1274.56,1292.4,6.72,0.52,1508130600,9416605611,94.16605611
2006/8/23,1284.82,1294.83,1282.84,1285.68,0.41,0.03,1909287500,12215591075,122.1559108
2006/8/22,1270.1,1289.02,1269.1,1285.27,14.71,1.16,1720094200,11224121514,112.2412151
2006/8/21,1235.43,1270.67,1229.17,1270.56,2.7,0.21,1506476600,8661631085,86.61631085
2006/8/18,1270.23,1280.83,1265.82,1267.87,-3.76,-0.3,1396452400,7951341069,79.51341069
2006/8/17,1280.28,1280.28,1263.93,1271.63,-11.94,-0.93,1545790400,8843865980,88.4386598
2006/8/16,1266.82,1283.57,1262.54,1283.57,17.7,1.4,2080274300,12267020733,122.6702073
2006/8/15,1243.16,1265.86,1239.91,1265.86,20.14,1.62,1431936000,8592504024,85.92504024
2006/8/14,1275.14,1279.31,1241.95,1245.72,-29.93,-2.35,1644446900,9870530858,98.70530858
2006/8/11,1273.27,1277.97,1265.52,1275.65,4.18,0.33,1530322700,9033367272,90.33367272
2006/8/10,1251.16,1271.47,1251.08,1271.47,20.18,1.61,1769900600,10020038303,100.200383
2006/8/9,1254.37,1258.21,1245.39,1251.3,-1.09,-0.09,1285947400,7485120544,74.85120544
2006/8/8,1225.04,1252.39,1225.04,1252.39,28.28,2.31,1425048100,8387431317,83.87431317
2006/8/7,1233.49,1241.85,1221.99,1224.1,-17.81,-1.43,1511651900,8515702534,85.15702534
2006/8/4,1272.36,1278.25,1239.38,1241.91,-29.84,-2.35,1605362800,9762333439,97.62333439
2006/8/3,1277.63,1281.79,1261.7,1271.74,-3.34,-0.26,1294047300,8115991949,81.15991949
2006/8/2,1281.89,1288.61,1258.01,1275.09,-6.97,-0.54,1781328400,10180840409,101.8084041
2006/8/1,1292.71,1302.89,1278.54,1282.06,-12.27,-0.95,1744388700,10137959452,101.3795945
2006/7/31,1338.04,1338.04,1293.53,1294.33,-47.07,-3.51,2218121100,13115400910,131.1540091
2006/7/28,1354.92,1359.74,1327.66,1341.39,-14.15,-1.04,2155750500,13809393177,138.0939318
2006/7/27,1370.75,1379.25,1347.29,1355.55,-15.75,-1.15,2381875500,14751696304,147.516963
2006/7/26,1377.78,1380.8,1367.05,1371.3,-2.88,-0.21,1963344200,12059952444,120.5995244
2006/7/25,1359.32,1378.84,1359.32,1374.17,16.05,1.18,2202350900,14089738586,140.8973859
2006/7/24,1340.28,1359.56,1327.9,1358.12,2.09,0.15,1996619000,12517728783,125.1772878
2006/7/21,1344.6,1357.34,1344.57,1356.03,10.84,0.81,2039364800,12442432415,124.4243242
2006/7/20,1335.41,1346.85,1329.18,1345.19,8.55,0.64,1845062100,11505538297,115.055383
2006/7/19,1370.29,1370.29,1330.28,1336.64,-36.77,-2.68,2522764700,15923621350,159.2362135
2006/7/18,1370.9,1373.59,1359.91,1373.42,1.16,0.08,2272454400,14797115329,147.9711533
2006/7/17,1354.14,1372.25,1348.43,1372.25,15.13,1.11,2420555200,16046823874,160.4682387
2006/7/14,1333.74,1367.74,1327.59,1357.13,11.04,0.82,3265910500,21065092098,210.650921
2006/7/13,1415.88,1418.14,1344.16,1346.09,-73.11,-5.15,4897067300,31700087656,317.0008766
2006/7/12,1419.07,1430.94,1416.74,1419.2,0.62,0.04,3629341700,24831173387,248.3117339
2006/7/11,1414.14,1418.82,1406.5,1418.58,6.45,0.46,2853737900,18958953195,189.589532
2006/7/10,1410.5,1413.58,1397.44,1412.12,1.7,0.12,2760736900,18616784852,186.1678485
2006/7/7,1423.72,1426.4,1405.99,1410.43,-8.25,-0.58,3355617600,22529571028,225.2957103
2006/7/6,1391.64,1418.76,1390.19,1418.68,25.67,1.84,3248073400,21637516912,216.3751691
2006/7/5,1409.9,1409.9,1377.22,1393.01,-18,-1.28,3344600500,21154127198,211.541272
2006/7/4,1423.08,1426.1,1401.15,1411.01,-9.32,-0.66,4274980300,28116073765,281.1607377
2006/7/3,1398.74,1420.33,1393.92,1420.33,26.37,1.89,3829738500,24423131531,244.2313153
2006/12/29,1991.88,2052.86,1991.88,2041.05,61.11,3.09,7385194700,55716388327,557.1638833
2006/12/28,1988.02,2010.37,1964.97,1979.93,-2.94,-0.15,6319283400,45224328165,452.2432817
2006/12/27,1940.41,1983.11,1939.55,1982.88,44.64,2.3,5600564700,38961689252,389.6168925
2006/12/26,1941.8,1959.98,1914.98,1938.24,-0.87,-0.04,5696738300,39106900197,391.069002
2006/12/25,1898.82,1957.47,1898.82,1939.1,43.46,2.29,5625174200,41951575108,419.5157511
2006/12/22,1896.48,1918.49,1880.57,1895.64,-13.34,-0.7,4623050100,34870781835,348.7078184
2006/12/21,1935.78,1945.47,1905.72,1908.99,-27.56,-1.42,6022516400,43437770784,434.3777078
2006/12/20,1912.9,1936.8,1893.42,1936.55,15.1,0.79,5634850200,39745359733,397.4535973
2006/12/19,1924.8,1936.75,1882.54,1921.44,5.34,0.28,6778893500,48969821687,489.6982169
2006/12/18,1875.01,1918.29,1875.01,1916.11,48.47,2.6,6189299000,46530167681,465.3016768
2006/12/15,1842.88,1867.78,1832.51,1867.64,31.49,1.72,4941444100,36957407983,369.5740798
2006/12/14,1807.08,1836.19,1805.2,1836.14,32.29,1.79,4720622700,33323930871,333.2393087
2006/12/13,1805.42,1813.28,1779.56,1803.86,1.07,0.06,4800445800,33154391167,331.5439117
2006/12/12,1798.46,1819.8,1772.11,1802.79,12.86,0.72,5783354300,38702468004,387.02468
2006/12/11,1705.91,1790.12,1705.91,1789.92,78.34,4.58,5133597500,33169358578,331.6935858
2006/12/8,1752.77,1772.16,1710,1711.58,-64.13,-3.61,6625774600,41980241160,419.8024116
2006/12/7,1774.19,1820.72,1770.57,1775.71,-3.7,-0.21,8048750200,51388011540,513.8801154
2006/12/6,1794.26,1806.65,1717.72,1779.41,-14.82,-0.83,8127670000,53383291513,533.8329151
2006/12/5,1785.44,1811.66,1777.43,1794.23,13.5,0.76,6720257600,47255774605,472.5577461
2006/12/4,1731.9,1780.8,1731.9,1780.74,51.51,2.98,7143433300,46947580844,469.4758084
2006/12/1,1719.28,1741.8,1715.79,1729.22,14.87,0.87,5841358100,41045221076,410.4522108
2006/11/30,1671.67,1714.49,1671.67,1714.36,47.22,2.83,6021608800,39869047599,398.690476
2006/11/29,1617.69,1672.91,1604.82,1667.14,23.13,1.41,4557841100,30895012009,308.9501201
2006/11/28,1649.68,1656.19,1629.83,1644.01,-7.79,-0.47,4476291600,29502974821,295.0297482
2006/11/27,1632.66,1651.8,1627.92,1651.8,15.22,0.93,4726727000,32057818416,320.5781842
2006/11/24,1629.89,1640.75,1611.55,1636.58,1.67,0.1,4971209600,32398044934,323.9804493
2006/11/23,1623.71,1642.81,1618.04,1634.91,10.89,0.67,5136067900,31474406048,314.7440605
2006/11/22,1610.05,1639.41,1600.38,1624.03,11.78,0.73,5706549500,38065264000,380.65264
2006/11/21,1591.47,1612.46,1568.95,1612.25,19.09,1.2,4860184200,32628579472,326.2857947
2006/11/20,1567.34,1593.19,1567.34,1593.16,31.07,1.99,5341235900,32990614478,329.9061448
2006/11/17,1528.01,1562.24,1521.55,1562.08,28.8,1.88,4444619100,26950444425,269.5044443
2006/11/16,1540.26,1558.41,1531.29,1533.29,-1.47,-0.1,5776094800,34127308461,341.2730846
2006/11/15,1494.11,1534.85,1490.87,1534.76,40.99,2.74,4058921600,26135569100,261.355691
2006/11/14,1475.45,1493.88,1453.26,1493.78,18,1.22,3630788500,22029308293,220.2930829
2006/11/13,1498.06,1512.95,1465.63,1475.78,-28.28,-1.88,4165330100,25176222093,251.7622209
2006/11/10,1525.23,1535.2,1493.2,1504.06,-20.65,-1.35,5392286700,31931185346,319.3118535
2006/11/9,1491.8,1527.38,1489.2,1524.71,26.54,1.77,3403013300,22283038119,222.8303812
2006/11/8,1512.36,1513.04,1497.01,1498.17,-17.93,-1.18,2872240500,19140307948,191.4030795
2006/11/7,1512.65,1516.8,1491.33,1516.1,8.21,0.54,4303832800,27894549966,278.9454997
2006/11/6,1477.44,1507.97,1472,1507.89,19.6,1.32,4203351000,25221678236,252.2167824
2006/11/3,1481.58,1497.47,1480.77,1488.29,8.64,0.58,3937202700,23319284127,233.1928413
2006/11/2,1480.55,1480.55,1464.6,1479.66,0.25,0.02,4237313600,24757963551,247.5796355
2006/11/1,1465.67,1479.41,1461.32,1479.41,14.94,1.02,3892692500,23518429064,235.1842906
2006/10/31,1447.06,1464.48,1447.06,1464.47,18.23,1.26,3695228300,21463617498,214.636175
2006/10/30,1436.66,1446.24,1428.33,1446.24,7.19,0.5,3532045200,19874454982,198.7445498
2006/10/27,1455.98,1460.46,1433.36,1439.05,-17.05,-1.17,3737930400,21496189402,214.961894
2006/10/26,1447.09,1457.37,1435.28,1456.1,9.27,0.64,3846636200,21300294417,213.0029442
2006/10/25,1443.11,1459.73,1434.81,1446.83,6.77,0.47,3220489500,21177150676,211.7715068
2006/10/24,1408.58,1440.05,1408.58,1440.05,31.34,2.22,2618997200,16151232545,161.5123255
2006/10/23,1439.54,1444.92,1403.01,1408.72,-31.47,-2.18,2895037700,17710776103,177.107761
2006/10/20,1440.67,1447.95,1436.65,1440.18,0.81,0.06,2656014300,16526648077,165.2664808
2006/10/19,1438.84,1445.62,1433.94,1439.38,1.78,0.12,2382026700,14441180899,144.411809
2006/10/18,1413.91,1437.59,1413.55,1437.59,23.15,1.64,2429030800,15015405334,150.1540533
2006/10/17,1416.95,1426.29,1410.67,1414.45,-4.07,-0.29,2422440300,15151115999,151.51116
2006/10/16,1432.31,1434.53,1415.49,1418.52,-12.37,-0.86,2849218600,17341289788,173.4128979
2006/10/13,1424.3,1436.1,1420.96,1430.88,4.38,0.31,2829515600,16770803951,167.7080395
2006/10/12,1436.2,1438.8,1423.63,1426.5,-9.41,-0.66,3795623700,21048271007,210.4827101
2006/10/11,1436.68,1440.21,1421.81,1435.91,-1.34,-0.09,3161798700,18592012045,185.9201205
2006/10/10,1437.69,1443.5,1426.97,1437.25,1.17,0.08,3840048600,24024747915,240.2474792
2006/10/9,1420.36,1436.07,1418.21,1436.07,32.81,2.34,3919186200,23762250623,237.6225062
2007/3/30,2768.71,2801.95,2753.15,2781.78,-1.52,-0.05,6295070600,66536969255,665.3696926
2007/3/29,2802.38,2830.08,2782.93,2783.31,-14.34,-0.51,10656723900,1.13233E+11,1132.334363
2007/3/28,2787.24,2806.08,2689.11,2797.65,13.63,0.49,11220997000,1.12146E+11,1121.460819
2007/3/27,2770.35,2789.97,2753.02,2784.02,19.99,0.72,8072512700,84018394699,840.183947
2007/3/26,2725.4,2764.4,2713.93,2764.03,47.77,1.76,7607477300,77796101199,777.961012
2007/3/23,2710.36,2726.62,2653.79,2716.27,4.94,0.18,7391191900,76304490420,763.0449042
2007/3/22,2720.46,2740.28,2702.41,2711.32,8.73,0.32,8330807400,86036277732,860.3627773
2007/3/21,2685.93,2703,2666.89,2702.6,29.83,1.12,6461295700,68369315608,683.6931561
2007/3/20,2669.64,2674.47,2645.25,2672.77,13.36,0.5,6124972600,61741482419,617.4148242
2007/3/19,2533.71,2674.8,2523.3,2659.41,55.19,2.12,7398356600,72943661095,729.436611
2007/3/16,2656.01,2665.39,2576.32,2604.23,-41.32,-1.56,7533185000,74777024467,747.7702447
2007/3/15,2595.54,2645.88,2595.54,2645.55,48.19,1.86,6377848900,63266778524,632.6677852
2007/3/14,2609.93,2625.12,2546.65,2597.36,-42.81,-1.62,6895208800,66581939459,665.8193946
2007/3/13,2620.72,2641.63,2605.23,2640.17,24,0.92,6578890800,62061191754,620.6119175
2007/3/12,2612.96,2619.5,2563.37,2616.17,4.78,0.18,6246892100,60438197476,604.3819748
2007/3/9,2632.8,2643.81,2587.49,2611.39,-16.24,-0.62,7041132600,67933045137,679.3304514
2007/3/8,2597.72,2628.45,2565.11,2627.63,38.19,1.48,5538655900,53907621543,539.0762154
2007/3/7,2532.98,2594.46,2532.15,2589.44,69.14,2.74,5972094900,57623239829,576.2323983
2007/3/6,2467.74,2539.45,2452.14,2520.29,44.69,1.81,5263315300,50261314068,502.6131407
2007/3/5,2503.82,2541.82,2409.72,2475.61,-33.12,-1.32,6851748800,63071754494,630.7175449
2007/3/2,2468.67,2523.86,2455.82,2508.73,35.19,1.42,5794680500,54222099462,542.2209946
2007/3/1,2550.26,2550.33,2439.5,2473.54,-71.03,-2.79,8215965500,74299578237,742.9957824
2007/2/28,2413.42,2554.23,2413.33,2544.57,87.08,3.54,8282257100,77148246135,771.4824614
2007/2/27,2717.81,2719.52,2454.92,2457.49,-250.18,-9.24,10773680700,1.01103E+11,1011.027556
2007/2/26,2679.27,2710.3,2641.12,2707.68,30.94,1.16,7453156000,70981612303,709.816123
2007/2/16,2692.67,2717.57,2660.49,2676.74,8.1,0.3,7590878500,71597577014,715.9757701
2007/2/15,2607.63,2669.18,2607.63,2668.63,80.28,3.1,7163132900,67415688269,674.1568827
2007/2/14,2527.56,2594.66,2520.53,2588.35,65.72,2.61,6277727900,58462267865,584.6226787
2007/2/13,2498.35,2526.23,2489.66,2522.63,37.24,1.5,5152886200,48227864862,482.2786486
2007/2/12,2397.85,2485.76,2396.79,2485.39,88.15,3.68,5499232000,51709436972,517.0943697
2007/2/9,2412.64,2417.64,2376.02,2397.25,-13.36,-0.55,5551553200,51302933998,513.02934
2007/2/8,2376.63,2415.96,2354.7,2410.6,40.81,1.72,6265654000,58367504085,583.6750409
2007/2/7,2330.43,2390.87,2330.43,2369.79,53.75,2.32,7010639000,66203343445,662.0334345
2007/2/6,2271.37,2316.7,2198.9,2316.04,44.24,1.95,6701064800,61206502550,612.0650255
2007/2/5,2282.77,2304.32,2247.93,2271.8,-26.21,-1.14,4758750600,42358010146,423.5801015
2007/2/2,2397.06,2403.62,2293.28,2298,-97.17,-4.06,5937715400,53535112102,535.351121
2007/2/1,2350.6,2410.42,2310.57,2395.17,9.84,0.41,6507809500,57578101142,575.7810114
2007/1/31,2544.3,2548.18,2367.67,2385.34,-166.55,-6.53,8090913700,71945032667,719.4503267
2007/1/30,2586.52,2599.45,2531.78,2551.88,-25.03,-0.97,7821152800,73485012977,734.8501298
2007/1/29,2529.94,2582.41,2521.5,2576.92,64,2.55,8545208500,79544859355,795.4485936
2007/1/26,2415.75,2524.24,2356.98,2512.92,60.09,2.45,7865400800,73275675715,732.7567572
2007/1/25,2512.46,2529.43,2449.05,2452.83,-83.6,-3.3,8105515100,77241720261,772.4172026
2007/1/24,2508.52,2556.1,2489.93,2536.43,28.3,1.13,8443369700,80277493989,802.7749399
2007/1/23,2508.27,2516.59,2415.11,2508.13,16.82,0.68,10233761600,92812872354,928.1287235
2007/1/22,2424.82,2491.71,2424.82,2491.31,95.22,3.97,9389299300,81870488111,818.7048811
2007/1/19,2320.87,2396.09,2320.87,2396.09,79,3.41,8333402200,73538873546,735.3887355
2007/1/18,2292.17,2325.53,2240.21,2317.1,8.16,0.35,7864860600,69894972894,698.9497289
2007/1/17,2360.41,2393.22,2266.34,2308.93,-44.94,-1.91,8901554000,80008901771,800.0890177
2007/1/16,2310.96,2354.43,2297.24,2353.87,66.53,2.91,7636425400,67843434156,678.4343416
2007/1/15,2170.94,2287.68,2170.94,2287.34,113.6,5.23,6640309700,57043453710,570.4345371
2007/1/12,2215.86,2249.54,2159.78,2173.75,-57.88,-2.59,7652572000,61742830353,617.4283035
2007/1/11,2257.01,2289.95,2224.37,2231.63,-24.34,-1.08,8627654800,68730011815,687.3001182
2007/1/10,2210.76,2255.97,2194.77,2255.97,55.88,2.54,8490497900,68822624817,688.2262482
2007/1/9,2137.49,2201.36,2128.06,2200.09,68.53,3.22,8157762900,65456192715,654.5619272
2007/1/8,2072.01,2131.74,2071.72,2131.56,58.67,2.83,8476790900,66303936118,663.0393612
2007/1/5,2051.15,2083.4,2030.76,2072.88,5.79,0.28,9274344700,68026060235,680.2606024
2007/1/4,2073.25,2139.49,2054.24,2067.09,26.05,1.28,10671970700,82381072591,823.8107259
2007/6/29,3769.33,3867.75,3718.16,3764.08,-94.44,-2.45,5892087000,88527586075,885.2758608
2007/6/28,4038.38,4067.81,3857.85,3858.52,-181.96,-4.5,6685798000,98372047260,983.7204726
2007/6/27,3946.88,4053.41,3912.2,4040.48,112.27,2.86,6529052000,1.02132E+11,1021.316201
2007/6/26,3804.41,3929.37,3752.93,3928.21,50.62,1.31,5888511400,87867741985,878.6774199
2007/6/25,4066.45,4105.99,3850.84,3877.59,-173.84,-4.29,7003104400,1.13433E+11,1134.326987
2007/6/22,4203.13,4220.92,3970.35,4051.43,-145.85,-3.48,7955237400,1.27748E+11,1277.476738
2007/6/21,4140.69,4208.87,4110.96,4197.28,39.68,0.95,7373947100,1.21783E+11,1217.830959
2007/6/20,4268.66,4292.2,4138.33,4157.6,-95.4,-2.24,8686301500,1.41061E+11,1410.607576
2007/6/19,4227.59,4254.72,4186.18,4253,25.43,0.6,8154047100,1.30523E+11,1305.232725
2007/6/18,4178.76,4246.4,4177.19,4227.57,128.19,3.13,8787291300,1.41848E+11,1418.483267
2007/6/15,4043.11,4115.73,4025.1,4099.38,23.56,0.58,6877960000,1.09234E+11,1092.342669
2007/6/14,4103.52,4132,4022.78,4075.82,-42.45,-1.03,8660918000,1.33792E+11,1337.9227
2007/6/13,4071.74,4146.52,4064.15,4118.27,82.16,2.04,10945294500,1.65909E+11,1659.088544
2007/6/12,3953.96,4036.36,3834.02,4036.11,104.25,2.65,9938977400,1.58102E+11,1581.02391
2007/6/11,3876.07,3937.79,3870.23,3931.86,94,2.45,9098227700,1.40519E+11,1405.191003
2007/6/8,3814.19,3861.21,3769.15,3837.87,35.56,0.94,8907474200,1.36651E+11,1366.506555
2007/6/7,3694.55,3802.3,3684.46,3802.3,124.72,3.39,9419058100,1.37229E+11,1372.285791
2007/6/6,3652.89,3712.53,3550.74,3677.58,42.95,1.18,9595151000,1.35938E+11,1359.384642
2007/6/5,3407,3635.15,3246.73,3634.63,123.2,3.51,11376803800,1.50765E+11,1507.649214
2007/6/4,3804.96,3822.41,3503.94,3511.43,-292.52,-7.69,9053101900,1.31296E+11,1312.962016
2007/6/1,3953.1,4014.15,3780.03,3803.95,-124,-3.16,11993793900,1.9398E+11,1939.802693
2007/5/31,3828.92,3991.73,3683.56,3927.95,41.49,1.07,12607824800,1.93672E+11,1936.71976
2007/5/30,3906.04,4104.2,3849.7,3886.46,-281.83,-6.76,13273914000,2.10319E+11,2103.189028
2007/5/29,4090.9,4168.53,4079.87,4168.29,95.71,2.35,11326722700,1.79477E+11,1794.766882
2007/5/28,4033.92,4091.94,4027.36,4072.58,87.33,2.19,11404185100,1.83213E+11,1832.129326
2007/5/25,3907.73,3996.85,3888.31,3985.25,65.5,1.67,9541661500,1.50809E+11,1508.0905
2007/5/24,3953.89,3972.58,3858.51,3919.75,-19.2,-0.49,11381426400,1.72374E+11,1723.742268
2007/5/23,3879.76,3939.49,3853.91,3938.95,68.46,1.77,9852317100,1.47494E+11,1474.944672
2007/5/22,3849.04,3893.19,3849.04,3870.49,39.05,1.02,10961818400,1.61323E+11,1613.233703
2007/5/21,3650.8,3843.84,3643.08,3831.44,54.81,1.45,9847865000,1.4513E+11,1451.29794
2007/5/18,3771.27,3805.21,3746.24,3776.63,-1.98,-0.05,8241889800,1.20742E+11,1207.417725
2007/5/17,3716.44,3794.16,3705.28,3778.61,78.32,2.12,9025647800,1.35459E+11,1354.591003
2007/5/16,3598,3700.65,3557.2,3700.29,95.65,2.65,8622926800,1.26694E+11,1266.938082
2007/5/15,3739.05,3751.64,3600.21,3604.64,-129.78,-3.48,9357856800,1.3822E+11,1382.201885
2007/5/14,3648.27,3769.16,3620.86,3734.42,31.81,0.86,9109804900,1.37157E+11,1371.567274
2007/5/11,3696.29,3715.37,3629.71,3702.61,-21.9,-0.59,8896176100,1.33774E+11,1337.739147
2007/5/10,3703.53,3742.23,3671.81,3724.51,23.23,0.63,11541992200,1.53159E+11,1531.592155
2007/5/9,3699.3,3717.34,3556.62,3701.28,15.25,0.41,14064835800,1.8906E+11,1890.604732
2007/5/8,3643.81,3699.37,3618.78,3686.03,127.32,3.58,10678873200,1.53677E+11,1536.774197
2007/4/30,3487.36,3568.68,3478.93,3558.71,88.19,2.54,9430286400,1.38081E+11,1380.813715
2007/4/27,3499.94,3503.89,3436,3470.52,-23.06,-0.66,8069863600,1.13723E+11,1137.228098
2007/4/26,3465.11,3493.91,3438.88,3493.58,45.3,1.31,7899769000,1.07807E+11,1078.07046
2007/4/25,3432.02,3467.83,3376.08,3448.28,3.09,0.09,10058066900,1.29089E+11,1290.891715
2007/4/24,3462.48,3490.81,3418.3,3445.2,13.88,0.4,11464300600,1.49412E+11,1494.122985
2007/4/23,3330.8,3433.52,3330.8,3431.32,142.04,4.32,10995899100,1.37583E+11,1375.834377
2007/4/20,3165.67,3297.41,3165.67,3289.28,138.98,4.41,9446986900,1.1862E+11,1186.20475
2007/4/19,3297.95,3297.95,3065.28,3150.3,-154.2,-4.67,11527000900,1.4383E+11,1438.303216
2007/4/18,3294.21,3311.98,3244.93,3304.5,20.9,0.64,10142670700,1.29242E+11,1292.422525
2007/4/17,3273.43,3288.17,3182.95,3283.6,27.61,0.85,10530710500,1.33823E+11,1338.234258
2007/4/16,3177.3,3256.57,3177.29,3256,86.77,2.74,8792894000,1.12707E+11,1127.065942
2007/4/13,3182.78,3211.61,3154.11,3169.23,-7.2,-0.23,10065311600,1.29728E+11,1297.283607
2007/4/12,3129.25,3176.69,3114.91,3176.44,55.12,1.77,9253518600,1.18434E+11,1184.341123
2007/4/11,3092.09,3121.54,3059.28,3121.32,39.75,1.29,10166993500,1.24219E+11,1242.189231
