日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅(%),成交量(股),成交金额(元)
20010529,2177.65,2188.76,2176.56,2180.28,0.58,0.03,12065510,13454567500
20010528,2194.45,2194.83,2171.68,2179.7,-13.88,-0.63,14947151,15746170000
20010525,2199.66,2204.24,2181.25,2193.58,-4.72,-0.21,13580861,14234993750
20010524,2198.01,2202.84,2192.17,2198.3,0.7,0.03,14328948,15911448750
20010523,2210.85,2213.4,2175.28,2197.6,-12.74,-0.58,20262686,18279593750
20010522,2215.78,2218.45,2205.25,2210.34,-3.26,-0.15,15254451,15241006250
20010521,2207.78,2213.75,2202.74,2213.6,10.22,0.46,33653540,21671125000
20010518,2194.62,2203.37,2186.65,2203.37,8.73,0.4,32001434,20012222500
20010517,2201.98,2205.01,2187.84,2194.65,-4.86,-0.22,27912472,18717248750
20010516,2195.37,2199.54,2187.41,2199.51,8.44,0.39,18947892,18363618750
20010515,2184.79,2191.07,2176.79,2191.06,12.6,0.58,24656102,18665826250
20010514,2161.61,2178.7,2160.12,2178.47,23.06,1.07,25253200,17731585000
20010511,2150.32,2155.42,2144.76,2155.41,8.12,0.38,13806464,11580806250
20010510,2134.19,2147.34,2134.19,2147.28,14.39,0.67,9850559,11340920000
20010509,2140.55,2142.38,2127.32,2132.89,-5.1,-0.24,9719034,10656880000
20010508,2119.9,2138.04,2119.89,2137.99,18.81,0.89,8480368,8907720630
20010430,2117.17,2122.5,2111.95,2119.18,4.08,0.19,10911782,10858996250
20010427,2104.03,2120.84,2104.03,2115.11,10.05,0.48,13625350,11594616250
20010426,2113.39,2125.79,2102.83,2105.06,-14.12,-0.67,13285484,13835975000
20010425,2168.05,2170.39,2115.26,2119.18,-46.99,-2.17,18194856,18198271250
20010424,2151.34,2166.19,2151.34,2166.17,15.75,0.73,13515372,14573171250
20010423,2150.34,2157.51,2132.55,2150.43,-1.91,-0.09,21827884,19522696250
20010420,2173.96,2179.57,2152.01,2152.34,-20.54,-0.95,22812702,22646885000
20010419,2172.43,2175.58,2148.31,2172.87,0.31,0.01,24544314,20928058750
20010418,2177.99,2179.74,2167.59,2172.56,-4.12,-0.19,22127852,19396298750
20010417,2173.3,2177.16,2163.19,2176.68,8.62,0.4,28552578,22125990000
20010416,2150.29,2168.08,2150.29,2168.06,22.66,1.06,31419584,21432345000
20010413,2135.67,2145.44,2130.59,2145.4,10.6,0.5,18643834,14640448750
20010412,2132.81,2141.92,2124.82,2134.8,3.4,0.16,18643070,16740408750
20010411,2130.9,2134.51,2121.16,2131.4,2.92,0.14,15311063,12168116250
20010410,2119.54,2128.55,2119.36,2128.48,11.11,0.52,20749508,12146328750
20010409,2108.97,2117.41,2100.97,2117.37,8.76,0.42,25864174,13579796250
20010406,2116.38,2122.22,2103.26,2108.61,-3.99,-0.19,37397508,13971971250
20010405,2084.81,2112.62,2081.64,2112.6,21.88,1.05,23045766,13168250000
20010404,2123.89,2128.16,2084.93,2090.72,-32.33,-1.52,20793022,15919112500
20010403,2127.78,2129.83,2109.25,2123.05,-2.03,-0.1,20573912,14183303750
20010402,2117.45,2126.97,2114.78,2125.08,12.31,0.58,23700180,16927650000
20010928,1766.13,1774.3,1751.72,1764.87,-0.07,0,5863855,4354290000
20010927,1765.62,1779.13,1750.76,1764.93,-2.88,-0.16,6167968,4099639060
20010926,1793.65,1793.67,1765.17,1767.81,-26.07,-1.45,6762135,3720374060
20010925,1799.98,1813.31,1788.4,1793.88,-1.08,-0.06,7074227,3879626880
20010924,1804.89,1808.7,1791.62,1794.96,-12.06,-0.67,7794230,3866252810
20010921,1815.56,1821.34,1803.8,1807.02,-11.4,-0.63,13707383,5144999690
20010920,1826.42,1836.79,1814.46,1818.42,-4.28,-0.23,8715197,6270838750
20010919,1800.24,1822.97,1784.91,1822.7,24.07,1.34,7292669,5217143750
20010918,1784.59,1817.56,1780.05,1798.62,14.01,0.79,6175074,4747270940
20010917,1811.9,1816.26,1782.5,1784.61,-33.77,-1.86,8260906,6032725630
20010914,1838.67,1846.02,1814.74,1818.38,-21.53,-1.17,8465186,5979811880
20010913,1851.62,1857.86,1837.82,1839.91,-12.7,-0.69,7657115,5211250000
20010912,1822.13,1858.69,1815.59,1852.6,-11.18,-0.6,15107825,10528831250
20010911,1859.97,1871.13,1849.61,1863.78,7.25,0.39,10143178,7189955000
20010910,1790.21,1858.2,1774.83,1856.53,47.69,2.64,11727593,8272405630
20010907,1858.24,1858.24,1807.14,1808.84,-52.72,-2.83,14013289,7703863750
20010906,1867.63,1876.47,1853.29,1861.56,-6.71,-0.36,9983542,6001718750
20010905,1868.36,1888.9,1863.83,1868.27,5.91,0.32,10618446,7934048130
20010904,1815.27,1862.4,1814.92,1862.36,45.17,2.49,9963105,7722013130
20010903,1831.7,1831.8,1813.37,1817.19,-16.95,-0.92,6931195,4986549690
20010831,1838.21,1846.94,1831.52,1834.14,-5.49,-0.3,8065334,4298549690
20010830,1846.19,1846.54,1831.02,1839.63,-7.91,-0.43,6463776,4541886880
20010829,1846.82,1865.48,1837.94,1847.54,4.15,0.23,8495224,6815100630
20010828,1816.66,1843.44,1795.57,1843.39,16.14,0.88,9173735,7567236880
20010827,1881.31,1881.31,1824.88,1827.25,-59.55,-3.16,9766366,8901882500
20010824,1903.39,1912.19,1883.24,1886.8,-16.19,-0.85,7783670,6963283750
20010823,1892.37,1903.47,1869.49,1902.99,-0.46,-0.02,7772230,7329076250
20010822,1935.54,1935.56,1891.35,1903.45,-35.43,-1.83,9922789,7917710630
20010821,1936.06,1947.4,1935.77,1938.87,4.38,0.23,8402581,6225617500
20010820,1923.1,1937.16,1917.1,1934.49,10.49,0.55,8064581,6612362500
20010817,1916.84,1928.14,1909.67,1924,4.36,0.23,7105466,5365300000
20010816,1948.27,1950.46,1918.49,1919.65,-27.71,-1.42,6582618,5657195000
20010815,1938.54,1949.16,1935.39,1947.36,7.82,0.4,5434347,5166753750
20010814,1955.51,1960.95,1924.27,1939.54,-15.56,-0.8,8851098,7204286880
20010813,1956.93,1963.14,1942.07,1955.1,0.06,0,9948979,8010707500
20010810,1929.96,1956.4,1929.69,1955.04,30.45,1.58,14705140,11342895000
20010809,1894.69,1924.65,1894.05,1924.59,29.42,1.55,10716535,8083123750
20010808,1902.87,1907.95,1885.42,1895.17,-8.76,-0.46,13127597,8252443750
20010807,1872.67,1911.21,1861.78,1903.93,21.81,1.16,11860230,8960547500
20010806,1953.41,1953.45,1867.86,1882.13,-76.57,-3.91,12326410,8622763750
20010803,1956.54,1965.32,1948.9,1958.69,1.67,0.09,7348473,5793821880
20010802,1989.64,1990.7,1912.73,1957.02,-29.91,-1.51,11394469,8476730630
20010801,1925.24,1986.94,1925.24,1986.93,66.61,3.47,11570927,9527091250
20010731,1939.26,1978.1,1909.3,1920.32,-36.51,-1.87,11772308,9298430000
20010730,2056.76,2056.77,1955.97,1956.82,-108.91,-5.27,12318097,10265158130
20010727,2093.87,2101.15,2063.89,2065.73,-28.28,-1.35,10545587,8442653130
20010726,2109.92,2116.56,2086.08,2094.01,-18.25,-0.86,9157128,8079202500
20010725,2130.45,2140.5,2108.76,2112.26,-24.2,-1.13,9075121,8783530630
20010724,2162.75,2162.75,2129.18,2136.45,-32.55,-1.5,11095459,10686342500
20010723,2183.74,2185.86,2166.33,2169.01,-10.62,-0.49,9736242,10748552500
20010720,2153.24,2179.77,2153.14,2179.62,29.36,1.37,12949597,12152170000
20010719,2146.52,2150.27,2135.24,2150.27,3.72,0.17,8538162,7250356250
20010718,2142.01,2147.84,2137.41,2146.54,5.56,0.26,5200871,5801370000
20010717,2145.49,2146.03,2121.28,2140.98,-5.26,-0.24,9228229,8814295630
20010716,2176.34,2183.52,2142.08,2146.24,-15.1,-0.7,11125688,11168681250
20010713,2167.7,2178.02,2158.85,2161.34,-4.15,-0.19,8061426,7786050000
20010712,2164.92,2168.4,2153.68,2165.49,-3.25,-0.15,7460675,7155175630
20010711,2190.98,2192.52,2167.67,2168.74,-21.05,-0.96,7251158,7264992500
20010710,2172.61,2189.8,2172.59,2189.79,20.13,0.93,7291747,7765128750
20010709,2169.47,2175.17,2164.01,2169.66,-0.87,-0.04,8908828,7809558130
20010706,2179.81,2187.24,2168.78,2170.52,-11.14,-0.51,10699916,9200348130
20010705,2202.3,2204.26,2176.75,2181.66,-20.4,-0.93,12834708,9772015630
20010704,2212.97,2216.22,2199.63,2202.06,-9.77,-0.44,14379276,8264960000
20010703,2206.85,2211.86,2191.68,2211.83,5.85,0.27,20364184,9918120630
20010702,2220.42,2223.21,2201.59,2205.99,-12.04,-0.54,12083407,10422650630
20011231,1641.43,1649.8,1638.32,1645.97,6.49,0.4,10632300,6353920630
20011228,1626.96,1639.85,1619.53,1639.48,11.56,0.71,7060500,5788818750
20011227,1635.46,1644.41,1625.46,1627.92,-5.72,-0.35,7360700,6132020000
20011226,1610.65,1634.33,1605.15,1633.64,22.47,1.39,7229000,5329963130
20011225,1604.67,1613.6,1593.03,1611.17,5.07,0.32,6263900,4668021560
20011224,1639.52,1640.14,1601.24,1606.1,-34.04,-2.08,6635700,4923334060
20011221,1627.44,1640.79,1624.5,1640.14,8.61,0.53,5902500,4309066560
20011220,1669.48,1669.48,1628.47,1631.54,-41.16,-2.46,8320900,6489420630
20011219,1688.92,1693.18,1671.94,1672.7,-14.59,-0.86,5899801,5211163130
20011218,1666.51,1687.77,1660.5,1687.29,21.35,1.28,6820200,5607603130
20011217,1673.24,1680.84,1662.68,1665.94,-9.58,-0.57,5152000,4110355940
20011214,1683.73,1692.91,1673.32,1675.51,-12.5,-0.74,6840601,5180201880
20011213,1713.78,1720.55,1687.09,1688.01,-27.16,-1.58,8595300,6472988130
20011212,1724.88,1728.83,1714.18,1715.17,-13.71,-0.79,8719700,6643463750
20011211,1748.02,1748.98,1726.69,1728.88,-19.8,-1.13,9127800,6325175630
20011210,1743.63,1748.97,1730.81,1748.68,3.28,0.19,7386900,5999253130
20011207,1752.02,1756.47,1743.33,1745.41,-5.78,-0.33,8245100,7075285000
20011206,1740.08,1754.77,1737.06,1751.18,5.96,0.34,9694300,9043439380
20011205,1765.56,1776.02,1745.11,1745.23,-24.45,-1.38,13622700,10982960000
20011204,1763.79,1770.36,1754.87,1769.68,7.12,0.4,10210900,8423788750
20011203,1751.05,1767.44,1750.92,1762.56,14.57,0.83,12308900,9966282500
20011130,1732.13,1748,1731.96,1747.99,15.7,0.91,12148700,8423145630
20011129,1735.38,1741.74,1728.89,1732.3,-2.7,-0.16,10537600,8119015630
20011128,1725.54,1741.67,1725.16,1735,12.41,0.72,13331700,9099995630
20011127,1705.51,1722.62,1704.85,1722.59,16.7,0.98,7839900,5832490000
20011126,1710.13,1710.13,1696,1705.89,-6.68,-0.39,7893300,5452571880
20011123,1715.65,1721.97,1704.14,1712.56,-3.25,-0.19,10254900,7311068130
20011122,1705.92,1715.93,1700.51,1715.81,10.15,0.6,9541100,7889111880
20011121,1700.66,1707.93,1690.23,1705.66,5.93,0.35,10728900,7915235630
20011120,1672.21,1703.74,1670.8,1699.73,29.84,1.79,14353100,10571623750
20011119,1645.09,1669.99,1644.82,1669.89,23.13,1.4,6853200,5308959380
20011116,1725.45,1734.67,1644.61,1646.76,25.42,1.57,17699500,13466400000
20011115,1619.26,1624.81,1612.91,1621.34,4.24,0.26,4447500,2937435940
20011114,1615.75,1627.97,1614.59,1617.1,1.17,0.07,4801700,3173016880
20011113,1609.95,1623.45,1598.11,1615.93,-5.26,-0.32,5573401,3735970940
20011112,1631.8,1637.33,1619.11,1621.2,-9.16,-0.56,6005700,4482608130
20011109,1605.08,1637.9,1582.85,1630.36,24.49,1.52,9657029,6471715630
20011108,1566.52,1605.9,1550.47,1605.87,11.82,0.74,9157186,5584953750
20011107,1669.43,1669.46,1591.77,1594.05,-77.23,-4.62,11914083,6865674380
20011106,1678.17,1685.52,1668.66,1671.28,-8.29,-0.49,6735995,4198029060
20011105,1687.84,1688.31,1671.23,1679.57,-11.78,-0.7,8749560,4335850000
20011102,1703.92,1711.74,1688.57,1691.35,-16.4,-0.96,9625065,5254941880
20011101,1692.35,1717.74,1688.1,1707.75,18.58,1.1,9547888,7312840000
20011031,1678.93,1689.17,1655.89,1689.17,6.4,0.38,7731641,4930860940
20011030,1702.86,1704.48,1680.44,1682.77,-17.71,-1.04,10310847,5271434380
20011029,1678.73,1701.12,1678.73,1700.48,22.6,1.35,9509000,6765477500
20011026,1669.16,1681.9,1651.52,1677.88,1.38,0.08,9601522,7812440000
20011025,1708.03,1708.03,1673.05,1676.5,-41.56,-2.42,14494377,12436051250
20011024,1733.64,1744.92,1685.72,1718.06,47.5,2.84,33354956,24759982500
20011023,1642.22,1670.74,1625.15,1670.56,149.89,9.86,37543756,17549061250
20011022,1558.47,1563.4,1514.86,1520.67,-51.78,-3.29,8008601,4651355940
20011019,1610.45,1610.45,1550.91,1572.45,-43.13,-2.67,11377782,6770308750
20011018,1642.01,1651.11,1609.38,1615.58,-27.49,-1.67,6471829,3872794690
20011017,1654.93,1661.88,1635.92,1643.07,-12.84,-0.78,5848359,3408161880
20011016,1689.19,1691.65,1649.2,1655.9,-31.38,-1.86,5668653,4020742810
20011015,1692.17,1703.59,1670.27,1687.28,-4.05,-0.24,6689659,5383448130
20011012,1637.75,1700.71,1598.79,1691.33,53,3.24,12870193,8772683750
20011011,1682.32,1693.22,1634.21,1638.33,-48.29,-2.86,8462168,5378806880
20011010,1744.04,1744.64,1683.71,1686.61,-58.03,-3.33,6850454,5008204690
20011009,1724.17,1751.07,1722.22,1744.64,18.11,1.05,5640031,3487762810
20011008,1766.13,1773.8,1723.04,1726.53,-38.33,-2.17,4720978,3301400940
20020329,1648.09,1648.09,1596.25,1603.91,-46.77,-2.83,15007400,12098887500
20020328,1653.98,1666.52,1645.34,1650.67,-3.56,-0.22,9549300,9032368750
20020327,1646.68,1655.18,1635.82,1654.23,4.75,0.29,9183000,7816612500
20020326,1674.7,1675.21,1641.91,1649.48,-25.81,-1.54,13766799,10288308750
20020325,1667.85,1677.05,1663.4,1675.29,5.6,0.34,11101700,9664671250
20020322,1684.07,1684.46,1659.52,1669.69,-15.32,-0.91,13586600,11142367500
20020321,1686.95,1693.87,1675.25,1685.02,2.51,0.15,18358166,14749020000
20020320,1673.27,1686.11,1664.37,1682.51,17.15,1.03,26220600,20311537500
20020319,1624.32,1665.62,1624.29,1665.36,41.47,2.55,17211900,14494296250
20020318,1641.43,1657.68,1610.99,1623.88,2.91,0.18,16323000,11684116250
20020315,1671.83,1676.51,1620.56,1620.98,-44.18,-2.65,17542200,15303350000
20020314,1621.08,1665.79,1621.08,1665.15,41.72,2.57,16495100,12866096250
20020313,1636.95,1655.63,1621.8,1623.43,-20.26,-1.23,19757200,15787237500
20020312,1665.24,1672.04,1641.58,1643.69,-20.4,-1.23,30771400,22291020000
20020311,1643.59,1664.52,1632.62,1664.09,23.84,1.45,36350700,21287872500
20020308,1622.87,1645.29,1611.23,1640.26,27.26,1.69,33084300,23828010000
20020307,1569.17,1613.26,1569.07,1613,43.79,2.79,22017900,16694921250
20020306,1564.69,1594.67,1563.92,1569.21,9.13,0.59,21051700,16214352500
20020305,1529.3,1566.07,1529.3,1560.08,33.28,2.18,18763600,12438812500
20020304,1497.83,1527.4,1494.83,1526.8,24.26,1.61,7526300,5573279380
20020301,1521.53,1521.57,1501.56,1502.54,-22.16,-1.45,7298201,5523418130
20020228,1537.93,1544.39,1521.08,1524.7,-13.62,-0.89,9027800,6504765000
20020227,1531.32,1544.92,1524.69,1538.32,6.89,0.45,11617100,7038142500
20020226,1529.38,1531.72,1507.58,1531.43,1.15,0.07,9296600,6630672500
20020225,1540.49,1544.57,1521.66,1530.28,23.67,1.57,11375700,8265858130
20020208,1520.72,1530.13,1506.07,1506.62,-8.78,-0.58,9404000,6845197500
20020207,1482.36,1521.03,1481.07,1515.39,29.59,1.99,12798700,8823511880
20020206,1517.81,1521.56,1484.25,1485.8,-32.48,-2.14,11856200,8025753750
20020205,1510.57,1522.32,1502.09,1518.28,6.95,0.46,13974400,9364809380
20020204,1485.68,1513.67,1476.13,1511.33,25.56,1.72,11584700,8102460630
20020201,1494.58,1507.64,1480.77,1485.77,-5.9,-0.4,18166900,13016400000
20020131,1413.22,1501.33,1413.22,1491.67,95.06,6.81,27589602,17982561250
20020130,1392.95,1408.05,1381.01,1396.61,3.83,0.28,7118000,4822857190
20020129,1343.36,1396.11,1339.2,1392.78,33.23,2.44,8726100,6006445630
20020128,1444.5,1448.6,1357.55,1359.55,-91.94,-6.33,13984100,8988113750
20020125,1449.88,1464.9,1442.94,1451.48,-4.92,-0.34,9777400,7091905630
20020124,1435.32,1478.54,1400.35,1456.4,11.44,0.79,17330600,12071696250
20020123,1355.86,1445.7,1346.17,1444.97,86.27,6.35,13839500,8804593750
20020122,1360.29,1400.76,1348.79,1358.69,-8.28,-0.61,9519900,6096208750
20020121,1407,1412.21,1362.62,1366.97,-48.47,-3.42,5676900,4781876250
20020118,1405.55,1434.97,1376.89,1415.44,-4.08,-0.29,10553100,7145716250
20020117,1476.36,1476.38,1416.3,1419.52,-60.1,-4.06,8109100,5227981560
20020116,1458.84,1482.18,1439.4,1479.62,19.97,1.37,6379801,5789749380
20020115,1475.34,1491.7,1458.02,1459.65,-25.46,-1.71,7312500,5276911880
20020114,1519.93,1519.93,1484.46,1485.11,-50.49,-3.29,8867100,5710193750
20020111,1574.26,1574.27,1535.28,1535.59,-40.84,-2.59,5483400,4559825940
20020110,1556.74,1580.01,1523.66,1576.44,15.09,0.97,12487601,6219619380
20020109,1580.71,1580.72,1552.56,1561.35,-22.11,-1.4,6808601,4483396880
20020108,1594.87,1607.72,1582.45,1583.46,-13.3,-0.83,6071400,4025047810
20020107,1605.74,1605.74,1584.66,1596.76,-14.63,-0.91,5134000,3273247810
20020104,1643.49,1643.5,1608.83,1611.39,-34.58,-2.1,5265300,3482604060
20020628,1724.73,1747.23,1711,1732.76,9.21,0.53,40515800,28413195000
20020627,1714.74,1730.67,1706.14,1723.55,10.64,0.62,26111900,19939251250
20020626,1698.11,1719.08,1684.91,1712.91,6.32,0.37,29518700,23376420000
20020625,1718.23,1748.89,1690.61,1706.59,-0.72,-0.04,52889904,40354027500
20020624,1704.7,1709.07,1647.5,1707.31,144.59,9.25,85051896,53198040000
20020621,1517.28,1564.92,1517.26,1562.72,46.57,3.07,17967800,12360775000
20020620,1511.12,1528.36,1510.53,1516.15,8.48,0.56,5680500,3876610000
20020619,1523.95,1524.01,1506.43,1507.67,-16.4,-1.08,4434300,3031249690
20020618,1496.83,1527.77,1496.81,1524.07,27.83,1.86,8365200,5488623750
20020617,1489.14,1496.84,1481.25,1496.24,2,0.13,4482200,2917967810
20020614,1508.64,1508.65,1493.24,1494.25,-17.47,-1.16,5461500,3769193750
20020613,1524.77,1529.44,1511.22,1511.71,-13.13,-0.86,5775801,3907997810
20020612,1531.75,1531.75,1513.92,1524.84,-6.12,-0.4,11734300,4476743130
20020611,1515.99,1534.38,1515.75,1530.96,13.73,0.91,5805300,4781888750
20020610,1529.34,1529.38,1511.26,1517.23,-12.28,-0.8,5479400,4358651880
20020607,1522.88,1540.83,1508.43,1529.51,8.24,0.54,11445400,9337991880
20020606,1458.61,1532.74,1455.31,1521.26,59.26,4.05,10962100,8654916250
20020605,1491.07,1491.07,1460.48,1462,-28.51,-1.91,5415900,4207617810
20020604,1484.01,1498.05,1474.36,1490.51,7.17,0.48,5546201,4391159690
20020603,1510.25,1510.26,1480.09,1483.35,-32.39,-2.14,6233401,5158199690
20020531,1523.01,1532.03,1513.26,1515.73,-7.79,-0.51,4850400,4124154060
20020530,1524.22,1530.77,1506.54,1523.52,-1.28,-0.08,6713300,5400516880
20020529,1558.13,1558.15,1520.13,1524.81,-33.72,-2.16,6605600,5077518750
20020528,1557.62,1569.41,1557.23,1558.52,3.48,0.22,4680600,4089557810
20020527,1555.04,1562.63,1545.62,1555.05,5.58,0.36,4682100,3788623750
20020524,1572.94,1574.13,1544.42,1549.47,-22.15,-1.41,6374700,5225714060
20020523,1571.08,1585.74,1568.1,1571.61,7.12,0.46,9149000,6934201880
20020522,1590.79,1591.03,1563.16,1564.49,-23.62,-1.49,7702500,6120363750
20020521,1575.02,1599.11,1564.55,1588.11,46.58,3.02,12498900,10427692500
20020520,1564.97,1564.98,1529.35,1541.53,-25.97,-1.66,6012900,5071495000
20020517,1549.08,1570.15,1540.58,1567.5,18,1.16,8445100,7875441880
20020516,1592.24,1592.24,1546.94,1549.5,-48.85,-3.06,10526900,8446470000
20020515,1614.9,1618.14,1597.92,1598.35,-17.88,-1.11,7819100,6851160000
20020514,1622.33,1629.88,1613.55,1616.23,-7.71,-0.47,6308200,6205409380
20020513,1634.9,1634.92,1618.46,1623.94,-14.26,-0.87,6777300,6262998130
20020510,1650.91,1652.29,1636.86,1638.2,-12.38,-0.75,6997300,6503623750
20020509,1648.46,1659.25,1646.82,1650.58,-1.79,-0.11,6538500,6052170000
20020508,1669.87,1670.92,1651.69,1652.37,-15.38,-0.92,5335500,5236770630
20020430,1668.31,1673.75,1657.82,1667.75,1.94,0.12,11275200,10837828750
20020429,1643.55,1667.16,1640.56,1665.81,25.22,1.54,12737100,11100216250
20020426,1615.52,1643.15,1615.52,1640.59,24.67,1.53,9104900,7497190630
20020425,1609.94,1616.76,1603.64,1615.92,4.87,0.3,5909900,5069207810
20020424,1623.47,1626.39,1609.21,1611.05,-13.5,-0.83,6859500,5270201880
20020423,1626.63,1634.86,1621.87,1624.55,-2.93,-0.18,6396100,5265225000
20020422,1633.64,1637.19,1619.16,1627.48,-7.69,-0.47,6609401,5641933750
20020419,1625.25,1635.53,1603.96,1635.17,7.04,0.43,10622400,8564050630
20020418,1644.15,1646.25,1626.03,1628.14,-16.26,-0.99,9560200,7689960000
20020417,1641.72,1649.43,1630.23,1644.4,4.11,0.25,9050200,6295121880
20020416,1647.51,1654.74,1635.75,1640.29,-9.22,-0.56,7547600,6515857500
20020415,1660.57,1664.52,1638.64,1649.5,-9.48,-0.57,10513300,7538033130
20020412,1648.45,1664.42,1648.45,1658.98,9.45,0.57,11237800,8892155630
20020411,1679.34,1680.3,1649.27,1649.53,-28.13,-1.68,11766400,9992080000
20020410,1670.8,1677.94,1663.47,1677.66,10.14,0.61,14493700,12817203750
20020409,1641.85,1671.86,1640.69,1667.52,26.87,1.64,18754700,16931501250
20020408,1633.83,1643.68,1631.07,1640.65,6.01,0.37,7840400,6698720630
20020405,1650.5,1657.09,1628.55,1634.64,-7.06,-0.43,13270200,10183404380
20020404,1595.02,1643.54,1583.63,1641.7,47.19,2.96,13272800,9569175000
20020403,1582.74,1603.8,1582.67,1594.51,11.63,0.73,9056800,6710523750
20020402,1608.52,1610.73,1575.97,1582.88,-25.62,-1.59,10704700,7913958750
20020401,1598.03,1609.92,1589.41,1608.51,4.6,0.29,9246300,7113985000
20020927,1587.24,1591.84,1577.53,1581.62,-6.03,-0.38,6240900,4409333130
20020926,1597.85,1599.98,1586.53,1587.65,-10.19,-0.64,5777700,4582341880
20020925,1595.81,1602.35,1590.49,1597.84,1.11,0.07,4409800,3931279690
20020924,1602.2,1602.29,1594.28,1596.73,-5.86,-0.37,4245900,3429896880
20020923,1602.28,1604.3,1597.29,1602.59,-2.32,-0.14,3573500,2869485000
20020920,1618.2,1618.2,1602.89,1604.91,-14.44,-0.89,4227100,3962043750
20020919,1593.57,1623.65,1585.07,1619.35,24.77,1.55,7208900,5842885000
20020918,1603.61,1605.22,1593.53,1594.58,-10.3,-0.64,4372000,3771623750
20020917,1603.46,1612.02,1593.98,1604.88,0.8,0.05,6095200,4381738750
20020916,1624.13,1624.14,1598.74,1604.08,-21.68,-1.33,6453600,4811093750
20020913,1624.5,1626.07,1621.42,1625.76,1.2,0.07,3541400,3407443750
20020912,1619.94,1631.67,1614.6,1624.56,4.2,0.26,5083100,3879026880
20020911,1625.33,1626.84,1605.98,1620.36,-4.76,-0.29,6225000,4409098130
20020910,1620.28,1627.35,1619.33,1625.11,3.53,0.22,6982800,4080371880
20020909,1628.45,1628.45,1617.01,1621.58,-9.8,-0.6,5353900,4267691880
20020906,1639.89,1644.8,1629.93,1631.38,-10.42,-0.63,6983400,5424378750
20020905,1662.89,1662.9,1639.82,1641.81,-22.17,-1.33,8241600,6363701880
20020904,1674.45,1675.97,1662.49,1663.97,-10.1,-0.6,5036100,4207710000
