1.建设银行:
标题,阅读,评论,字数,影响力,时间
如果蓝筹股行情继续延续，新股破发也该不远了,5315,14,152,3.5,2017-05-25 17:20:28
大单对倒目的增加交易额,3079,1,123,2.5,2017-06-16 14:18:06
如果你没有能力去开办一个银行，那就购买优质廉,8172,19,1408,0.0,2017-03-19 14:24:50
对于这类传销股游戏，唯有拿了筹码近似为零成本,4245,6,344,3.5,2017-06-06 12:47:37
银行股是培养站岗兵的摇篮,3751,13,134,3.0,2017-06-13 10:16:18
去年分红前，每天涨1分，今年起码保持每天0.02,18068,81,166,3.5,2017-06-07 10:15:28
强烈要求董事会大幅度加大2016年分红力度！,6725,9,317,3.0,2017-03-22 22:49:26
这两天估计一大批从建行出来的散户们加入了韭菜,7581,11,221,3.5,2017-06-15 12:10:54
我持有建行唯一怕的就是他涨，本人之所以大力唱,2997,3,200,3.5,2017-06-06 21:04:56
等我的建行涨到18元，再说买不买茅台,6142,7,146,3.5,2017-06-11 20:31:33
套人的花招,9818,64,120,3.0,2017-06-09 11:51:23
5.05元买入的股息率是5.9%,192916,1018,157,3.5,2016-01-18 14:57:30
券商能翻3倍知足矣?MSCI将于6月20日公布是否纳,5746,8,1163,4.0,2017-05-23 12:37:21
有志于投资建设银行十年以上的股友们请进来聊聊,217220,338,488,4.0,2016-04-07 10:14:46
我也为李志林教授上一课,8970,16,332,3.0,2017-06-03 21:48:22
[满仓抄底]截止2017-03-31上海银行十大流通股东,8315,12,843,4.0,2017-04-30 10:11:47
银行股也撑不住了。,8796,40,128,3.0,2017-05-24 10:14:19
今天  我和我的小伙伴们都惊呆了,9555,15,133,3.0,2017-05-26 10:27:32
渤海轮渡603167将走自己的独立上涨行情！建议买,4168,7,137,4.0,2017-05-19 14:00:21
长了50%了，剩下的别人赚吧，太贪了会赔进去,7650,25,137,2.5,2017-05-25 10:42:42
抢入即将三浪主升到13.6,13506,27,136,0.0,2017-05-16 21:05:46
抢入即将三浪主升到13.6,13506,27,136,0.0,2017-05-16 21:05:46
感谢建行！--幸福因分享而快乐！,27936,41,585,3.0,2016-06-27 10:22:38
到现在为止  心里还是美滋滋的  是吧,4083,4,130,3.0,2017-05-26 10:12:32
你们就托吧，把大盘托上天，然后再大跌到2800点,1782,19,187,3.0,2017-05-25 13:24:40
大家千万别买次新股，次新股是目前垃圾股主力们,2599,2,221,3.5,2017-05-25 19:58:41
浦发的涨停意义非凡，很简单的道理，浦发筹码未,5599,8,210,3.5,2017-05-25 17:10:44
建设银行(601939)融资融券信息(05-25),6379,6,538,0.0,2017-05-26 07:54:09
获利盘出完了么  看看还能拉回去么,2424,19,143,2.5,2017-05-25 14:47:35
宁波港601018重大事项复牌联手银行,57417,108,92,4.0,2016-04-07 09:46:10
如果你不准备持有十年的股票，最好别买入,25039,45,162,4.0,2016-03-19 22:05:03
建行4.4元低于帐面每股净资产5.83元，20.9%的年,262836,399,410,4.0,2016-02-29 14:19:25
建设银行11年资产增值7.48倍,192042,319,956,4.0,2016-03-31 17:41:05
和财政部合伙开银行，年收益19.5%左右,245098,377,363,4.0,2016-02-21 21:25:27
建仓完毕   唉  真累啊,5695,21,125,3.0,2017-05-22 10:13:16
2017年银行股连续10-20个涨停的理由！如下,75769,9,1369,3.0,2016-05-09 17:45:35
4.7元买建行1万股，持股19年后的结果,22019,61,148,3.5,2016-05-05 11:40:07
我挂了6.00元，出一部分，手握现金,19519,57,146,3.5,2017-05-11 09:54:35
建行4.4元低于帐面每股净资产1.43元20.9%的年收,168712,251,389,4.0,2016-02-29 14:15:04
