股票,日期,收盘价,上证指数,简单情感指数
民生银行,03/30/16,9.14,3000.64,-1
民生银行,03/31/16,9.11,3003.92,-1
民生银行,04/01/16,9.24,3009.53,1
民生银行,04/05/16,9.22,3053.07,2
民生银行,04/06/16,9.05,3050.59,-1
民生银行,04/07/16,8.99,3008.42,-1
民生银行,04/08/16,8.99,2984.96,0
民生银行,04/11/16,9.01,3033.96,-1
民生银行,04/12/16,9.03,3023.65,0
民生银行,04/13/16,9.11,3066.64,-1
民生银行,04/14/16,9.11,3082.36,0
民生银行,04/15/16,9.21,3078.12,0
民生银行,04/18/16,9.19,3033.66,0
民生银行,04/19/16,9.20,3042.82,0
民生银行,04/20/16,9.32,2972.58,-1
民生银行,04/21/16,9.30,2952.89,0
民生银行,04/22/16,9.40,2959.24,0
民生银行,04/25/16,9.44,2946.67,0
民生银行,04/26/16,9.46,2964.7,0
民生银行,04/27/16,9.39,2953.67,0
民生银行,04/28/16,9.37,2945.59,0
民生银行,04/29/16,9.30,2938.32,0
民生银行,05/03/16,9.38,2992.64,0
民生银行,05/04/16,9.38,2991.27,0
民生银行,05/05/16,9.36,2997.84,0
民生银行,05/06/16,9.26,2913.25,0
民生银行,05/09/16,9.22,2832.11,0
民生银行,05/10/16,9.26,2832.59,0
民生银行,05/11/16,9.28,2837.04,0
民生银行,05/12/16,9.27,2835.86,0
民生银行,05/13/16,9.19,2827.11,0
民生银行,05/16/16,9.20,2850.86,0
民生银行,05/17/16,9.08,2843.68,1
民生银行,05/18/16,9.13,2807.51,0
民生银行,05/19/16,9.00,2806.91,0
民生银行,05/20/16,9.00,2825.48,0
民生银行,05/23/16,8.87,2843.65,-1
民生银行,05/24/16,8.68,2821.67,3
民生银行,05/25/16,8.86,2815.09,1
民生银行,05/26/16,8.90,2822.44,0
民生银行,05/27/16,8.91,2821.05,0
民生银行,05/30/16,8.95,2822.45,1
民生银行,05/31/16,9.09,2916.62,0
民生银行,06/01/16,8.98,2913.51,0
民生银行,06/02/16,8.97,2925.23,-1
民生银行,06/03/16,8.99,2938.68,0
民生银行,06/06/16,9.01,2934.1,0
民生银行,06/07/16,9.00,2936.04,0
民生银行,06/08/16,9.00,2927.16,0
民生银行,06/13/16,8.95,2833.07,0
民生银行,06/14/16,9.03,2842.19,0
民生银行,06/15/16,9.05,2887.21,0
民生银行,06/16/16,9.02,2872.82,0
民生银行,06/17/16,9.08,2885.11,-1
民生银行,06/20/16,9.05,2888.81,0
民生银行,06/21/16,9.08,2878.56,0
民生银行,06/22/16,9.08,2905.55,0
民生银行,06/23/16,9.09,2891.96,0
民生银行,06/24/16,8.84,2854.29,0
民生银行,06/27/16,8.87,2895.7,0
民生银行,06/28/16,8.84,2912.56,0
民生银行,06/29/16,9.14,2931.59,0
民生银行,06/30/16,8.93,2929.61,0
民生银行,07/01/16,8.93,2932.48,0
民生银行,07/04/16,9.02,2988.6,0
民生银行,07/05/16,8.97,3006.39,1
民生银行,07/06/16,8.93,3017.29,0
民生银行,07/07/16,8.96,3016.85,0
民生银行,07/08/16,8.93,2988.09,0
民生银行,07/11/16,8.99,2994.92,0
民生银行,07/12/16,9.13,3049.38,0
民生银行,07/13/16,9.16,3060.69,0
民生银行,07/14/16,9.30,3054.02,-2
民生银行,07/15/16,9.25,3054.3,-1
民生银行,07/18/16,9.54,3043.56,2
民生银行,07/19/16,9.50,3036.6,5
民生银行,07/20/16,9.29,3027.9,-1
民生银行,07/21/16,9.31,3039.01,3
民生银行,07/22/16,9.22,3012.82,2
民生银行,07/25/16,9.19,3015.83,2
民生银行,07/26/16,9.23,3050.17,1
民生银行,07/27/16,9.24,2992.0,1
民生银行,07/28/16,9.13,2994.32,0
民生银行,07/29/16,9.16,2979.34,2
民生银行,08/01/16,9.22,2953.39,1
民生银行,08/02/16,9.20,2971.28,1
民生银行,08/03/16,9.15,2978.46,2
民生银行,08/04/16,9.14,2982.43,0
民生银行,08/05/16,9.30,2976.7,1
民生银行,08/08/16,9.23,3004.28,0
民生银行,08/09/16,9.24,3025.68,0
民生银行,08/10/16,9.24,3018.75,0
民生银行,08/11/16,9.31,3002.64,1
民生银行,08/12/16,9.49,3050.67,1
民生银行,08/15/16,9.71,3125.2,0
民生银行,08/16/16,9.41,3110.04,0
民生银行,08/17/16,9.41,3109.56,0
民生银行,08/18/16,9.36,3104.11,0
民生银行,08/19/16,9.34,3108.1,0
民生银行,08/22/16,9.28,3084.81,0
民生银行,08/23/16,9.30,3089.71,0
民生银行,08/24/16,9.27,3085.88,0
民生银行,08/25/16,9.30,3068.33,0
民生银行,08/26/16,9.30,3070.31,0
民生银行,08/29/16,9.24,3070.03,-1
民生银行,08/30/16,9.35,3074.68,1
民生银行,08/31/16,9.31,3085.49,1
民生银行,09/01/16,9.28,3063.31,-1
民生银行,09/02/16,9.31,3067.35,1
民生银行,09/05/16,9.35,3072.1,-1
民生银行,09/06/16,9.32,3090.71,0
民生银行,09/07/16,9.33,3091.93,0
民生银行,09/08/16,9.32,3095.95,0
民生银行,09/09/16,9.30,3078.86,-1
民生银行,09/12/16,9.30,3021.98,0
民生银行,09/13/16,9.31,3023.51,1
民生银行,09/14/16,9.31,3002.85,1
民生银行,09/19/16,9.33,3026.05,0
民生银行,09/20/16,9.32,3023.0,-1
民生银行,09/21/16,9.33,3025.87,1
民生银行,09/22/16,9.37,3042.31,0
民生银行,09/23/16,9.38,3033.9,0
民生银行,09/26/16,9.31,2980.43,0
民生银行,09/27/16,9.31,2998.17,1
民生银行,09/28/16,9.20,2987.86,0
民生银行,09/29/16,9.23,2998.48,0
民生银行,09/30/16,9.26,3004.7,-1
民生银行,10/10/16,9.33,3048.14,0
民生银行,10/11/16,9.31,3065.25,0
民生银行,10/12/16,9.27,3058.5,-1
民生银行,10/13/16,9.19,3061.35,-1
民生银行,10/14/16,9.24,3063.81,0
民生银行,10/17/16,9.24,3041.17,0
民生银行,10/18/16,9.27,3083.88,0
民生银行,10/19/16,9.28,3084.72,0
民生银行,10/20/16,9.29,3084.46,0
民生银行,10/21/16,9.29,3090.94,-1
民生银行,10/24/16,9.37,3128.25,1
民生银行,10/25/16,9.36,3131.94,0
民生银行,10/26/16,9.28,3116.31,0
民生银行,10/27/16,9.27,3112.35,0
民生银行,10/28/16,9.31,3104.27,0
民生银行,10/31/16,9.20,3100.49,1
民生银行,11/01/16,9.21,3122.44,1
民生银行,11/02/16,9.16,3102.73,0
民生银行,11/03/16,9.19,3128.94,0
民生银行,11/04/16,9.16,3125.32,1
民生银行,11/07/16,9.16,3133.33,0
民生银行,11/08/16,9.17,3147.89,0
民生银行,11/09/16,9.11,3128.37,0
民生银行,11/10/16,9.16,3171.28,1
民生银行,11/11/16,9.20,3196.04,0
民生银行,11/14/16,9.22,3210.37,-1
民生银行,11/15/16,9.21,3206.99,0
民生银行,11/16/16,9.19,3205.06,1
民生银行,11/17/16,9.20,3208.45,0
民生银行,11/18/16,9.20,3192.86,0
民生银行,11/21/16,9.28,3218.15,0
民生银行,11/22/16,9.31,3248.35,0
民生银行,11/23/16,9.37,3241.14,0
民生银行,11/24/16,9.35,3241.74,0
民生银行,11/25/16,9.41,3261.94,-1
民生银行,11/28/16,9.40,3277.0,-1
民生银行,11/29/16,9.47,3282.92,-1
民生银行,11/30/16,9.50,3250.03,-2
民生银行,12/01/16,9.43,3273.31,-1
民生银行,12/02/16,9.43,3243.84,0
民生银行,12/05/16,9.43,3204.71,0
民生银行,12/06/16,9.42,3199.65,0
民生银行,12/07/16,9.35,3222.24,-1
民生银行,12/08/16,9.66,3215.37,1
民生银行,12/09/16,9.72,3232.88,0
民生银行,12/12/16,9.74,3152.97,0
民生银行,12/13/16,9.67,3155.04,-1
民生银行,12/14/16,9.85,3140.53,4
民生银行,12/15/16,9.51,3117.68,3
民生银行,12/16/16,9.33,3122.98,0
民生银行,12/19/16,9.26,3118.08,2
民生银行,12/20/16,9.25,3102.88,0
民生银行,12/21/16,9.24,3137.43,1
民生银行,12/22/16,9.18,3139.56,0
民生银行,12/23/16,9.16,3110.15,0
民生银行,12/26/16,9.14,3122.57,0
民生银行,12/27/16,9.09,3114.66,1
民生银行,12/28/16,9.05,3102.24,1
民生银行,12/29/16,9.06,3096.1,0
民生银行,12/30/16,9.08,3103.64,0
民生银行,01/03/17,9.11,3135.92,1
民生银行,01/04/17,9.11,3158.79,0
民生银行,01/05/17,9.08,3165.41,0
民生银行,01/06/17,9.01,3154.32,0
民生银行,01/09/17,9.02,3171.24,0
民生银行,01/10/17,9.03,3161.67,0
民生银行,01/11/17,8.99,3136.75,0
民生银行,01/12/17,9.00,3119.29,0
民生银行,01/13/17,9.08,3112.76,0
民生银行,01/16/17,9.20,3103.43,0
民生银行,01/17/17,9.15,3108.77,0
民生银行,01/18/17,9.18,3113.01,0
民生银行,01/19/17,9.18,3101.3,-1
民生银行,01/20/17,9.22,3123.14,0
民生银行,01/23/17,9.22,3136.77,0
民生银行,01/24/17,9.27,3142.55,0
民生银行,01/25/17,9.22,3149.55,0
民生银行,01/26/17,9.25,3159.17,0
民生银行,02/03/17,9.17,3140.17,0
民生银行,02/06/17,9.16,3156.98,0
民生银行,02/07/17,9.14,3153.09,1
民生银行,02/08/17,9.12,3166.98,1
民生银行,02/09/17,9.12,3183.18,0
民生银行,02/10/17,9.11,3196.7,0
民生银行,02/13/17,9.14,3216.84,2
民生银行,02/14/17,9.10,3217.93,0
民生银行,02/15/17,9.15,3212.99,0
民生银行,02/16/17,9.12,3229.62,1
民生银行,02/17/17,9.03,3202.08,0
民生银行,02/20/17,9.14,3239.96,1
民生银行,02/21/17,9.13,3253.33,1
民生银行,02/22/17,9.09,3261.22,0
民生银行,02/23/17,9.08,3251.38,0
民生银行,02/24/17,9.07,3253.43,0
民生银行,02/27/17,9.04,3228.66,1
民生银行,02/28/17,9.03,3241.73,1
民生银行,03/01/17,9.04,3246.93,0
民生银行,03/02/17,8.97,3230.03,2
民生银行,03/03/17,8.97,3218.31,-1
民生银行,03/06/17,8.96,3233.87,0
民生银行,03/07/17,8.97,3242.41,-1
民生银行,03/08/17,8.92,3240.66,1
民生银行,03/09/17,8.87,3216.75,1
民生银行,03/10/17,8.84,3212.76,0
民生银行,03/13/17,8.86,3237.02,0
民生银行,03/14/17,8.84,3239.33,-2
民生银行,03/15/17,8.86,3241.76,-1
民生银行,03/16/17,8.88,3268.94,2
民生银行,03/17/17,8.81,3237.45,0
民生银行,03/20/17,8.71,3250.81,-1
民生银行,03/21/17,8.67,3261.61,2
民生银行,03/22/17,8.55,3245.22,2
民生银行,03/23/17,8.59,3248.55,-1
民生银行,03/24/17,8.60,3269.45,0
民生银行,03/27/17,8.61,3266.96,0
民生银行,03/28/17,8.55,3252.95,-2
民生银行,03/29/17,8.52,3241.31,0
民生银行,03/30/17,8.46,3210.24,0
民生银行,03/31/17,8.48,3222.51,0
民生银行,04/05/17,8.51,3270.31,-1
民生银行,04/06/17,8.49,3281.0,0
民生银行,04/07/17,8.50,3286.62,0
民生银行,04/10/17,8.43,3269.39,-2
民生银行,04/11/17,8.41,3288.97,3
民生银行,04/12/17,8.37,3273.83,3
民生银行,04/13/17,8.33,3275.96,0
民生银行,04/14/17,8.20,3246.07,-2
民生银行,04/17/17,8.23,3222.17,0
民生银行,04/18/17,8.06,3196.71,-1
民生银行,04/19/17,7.94,3170.69,3
民生银行,04/20/17,7.84,3172.1,0
民生银行,04/21/17,7.90,3173.15,-3
民生银行,04/24/17,7.83,3129.53,-1
民生银行,04/25/17,7.84,3134.57,0
民生银行,04/26/17,7.71,3140.85,1
民生银行,04/27/17,7.87,3152.19,-1
民生银行,04/28/17,7.87,3154.66,0
民生银行,05/02/17,7.86,3143.71,-6
民生银行,05/03/17,7.78,3135.35,1
民生银行,05/04/17,7.71,3127.37,3
民生银行,05/05/17,7.71,3103.04,0
民生银行,05/08/17,7.75,3078.61,-3
民生银行,05/09/17,7.75,3080.53,0
民生银行,05/10/17,7.75,3052.79,3
民生银行,05/11/17,7.79,3061.5,1
民生银行,05/12/17,7.99,3083.51,0
民生银行,05/15/17,7.95,3090.23,1
民生银行,05/16/17,7.94,3112.96,0
民生银行,05/17/17,7.88,3104.44,0
民生银行,05/18/17,7.82,3090.14,2
民生银行,05/19/17,7.81,3090.63,2
民生银行,05/22/17,7.77,3075.68,0
民生银行,05/23/17,7.89,3061.95,1
民生银行,05/24/17,7.82,3064.08,0
民生银行,05/25/17,8.11,3107.83,6
民生银行,05/26/17,8.01,3110.06,1
民生银行,05/31/17,8.03,3117.18,-1
民生银行,06/01/17,8.02,3102.62,1
民生银行,06/02/17,8.00,3105.54,-4
民生银行,06/05/17,7.90,3091.66,0
民生银行,06/06/17,7.93,3102.13,-1
民生银行,06/07/17,8.02,3140.32,0
民生银行,06/08/17,8.06,3150.33,0
民生银行,06/09/17,8.12,3158.4,0
民生银行,06/12/17,8.05,3139.88,0
民生银行,06/13/17,8.09,3153.74,1
民生银行,06/14/17,8.06,3130.67,0
民生银行,06/15/17,8.02,3132.49,0
民生银行,06/16/17,8.03,3123.17,0
民生银行,06/19/17,8.10,3144.37,1
民生银行,06/20/17,8.10,3140.01,-1
民生银行,06/21/17,8.10,3156.21,1
民生银行,06/22/17,8.14,3147.45,2
民生银行,06/23/17,8.11,3157.87,-1
民生银行,06/26/17,8.12,3185.44,0
民生银行,06/27/17,8.18,3191.2,0
民生银行,06/28/17,8.27,3173.2,0
民生银行,06/29/17,8.25,3188.06,-1
民生银行,06/30/17,8.22,3192.43,1
民生银行,07/03/17,8.23,3195.91,-1
民生银行,07/04/17,8.17,3182.8,1
民生银行,07/05/17,8.20,3207.13,1
民生银行,07/06/17,8.06,3212.44,-4
民生银行,07/07/17,8.03,3217.96,-1
民生银行,07/10/17,8.04,3212.63,0
民生银行,07/11/17,8.13,3203.04,1
民生银行,07/12/17,8.20,3197.54,0
民生银行,07/13/17,8.41,3218.16,-1
民生银行,07/14/17,8.55,3222.42,0
民生银行,07/17/17,8.59,3176.46,0
民生银行,07/18/17,8.55,3187.57,0
民生银行,07/19/17,8.67,3230.98,1
民生银行,07/20/17,8.61,3244.86,-1
民生银行,07/21/17,8.54,3237.98,-1
民生银行,07/24/17,8.69,3250.6,0
民生银行,07/25/17,8.62,3243.69,1
民生银行,07/26/17,8.59,3247.67,0
民生银行,07/27/17,8.50,3249.78,-1
民生银行,07/28/17,8.53,3253.24,-3
民生银行,07/31/17,8.60,3273.03,2
民生银行,08/01/17,8.69,3292.64,0
民生银行,08/02/17,8.68,3285.06,1
民生银行,08/03/17,8.58,3272.93,1
民生银行,08/04/17,8.56,3262.08,-2
民生银行,08/07/17,8.57,3279.46,2
民生银行,08/08/17,8.56,3281.87,0
民生银行,08/09/17,8.36,3275.57,0
民生银行,08/10/17,8.34,3261.75,1
民生银行,08/11/17,8.18,3208.54,0
民生银行,08/14/17,8.18,3237.36,0
民生银行,08/15/17,8.23,3251.26,0
民生银行,08/16/17,8.17,3246.45,0
民生银行,08/17/17,8.22,3268.43,0
民生银行,08/18/17,8.21,3268.72,1
民生银行,08/21/17,8.19,3286.91,0
民生银行,08/22/17,8.20,3290.23,3
民生银行,08/23/17,8.24,3287.7,2
民生银行,08/24/17,8.19,3271.51,-1
民生银行,08/25/17,8.38,3331.52,0
民生银行,08/28/17,8.45,3362.65,3
民生银行,08/29/17,8.43,3365.23,-1
民生银行,08/30/17,8.44,3363.63,0
民生银行,08/31/17,8.40,3360.81,2
民生银行,09/01/17,8.37,3367.12,0
民生银行,09/04/17,8.38,3379.58,-1
民生银行,09/05/17,8.40,3384.32,0
中国石化,09/01/15,5.09,3166.62,-4
中国石化,09/02/15,4.89,3160.17,0
中国石化,09/07/15,4.91,3080.42,-1
中国石化,09/08/15,5.04,3170.45,-1
中国石化,09/09/15,5.15,3243.09,-1
中国石化,09/10/15,5.05,3197.89,0
中国石化,09/11/15,5.02,3200.23,1
中国石化,09/14/15,4.85,3114.8,2
中国石化,09/15/15,4.84,3005.17,2
中国石化,09/16/15,5.00,3152.26,2
中国石化,09/17/15,4.95,3086.06,3
中国石化,09/18/15,4.95,3097.92,1
中国石化,09/21/15,5.00,3156.54,1
中国石化,09/22/15,5.04,3185.62,0
中国石化,09/23/15,4.85,3115.89,1
中国石化,09/24/15,4.86,3142.69,0
中国石化,09/25/15,4.87,3092.35,1
中国石化,09/28/15,4.83,3100.76,-2
中国石化,09/29/15,4.72,3038.14,1
中国石化,09/30/15,4.74,3052.78,2
中国石化,10/08/15,4.89,3143.36,4
中国石化,10/09/15,5.03,3183.15,-1
中国石化,10/12/15,5.15,3287.66,1
中国石化,10/13/15,5.09,3293.23,0
中国石化,10/14/15,5.07,3262.44,-1
中国石化,10/15/15,5.13,3338.07,1
中国石化,10/16/15,5.21,3391.35,0
中国石化,10/19/15,5.15,3386.7,-2
中国石化,10/20/15,5.17,3425.33,1
中国石化,10/21/15,5.14,3320.68,0
中国石化,10/22/15,5.10,3368.74,0
中国石化,10/23/15,5.13,3412.43,1
中国石化,10/26/15,5.13,3429.58,2
中国石化,10/27/15,5.09,3434.34,-1
中国石化,10/28/15,5.06,3375.2,1
中国石化,10/29/15,5.07,3387.32,-1
中国石化,10/30/15,5.03,3382.56,-3
中国石化,11/02/15,4.94,3325.08,0
中国石化,11/03/15,4.91,3316.7,0
中国石化,11/04/15,5.09,3459.64,-2
中国石化,11/05/15,5.22,3522.82,2
中国石化,11/06/15,5.26,3590.03,2
中国石化,11/09/15,5.35,3646.88,3
中国石化,11/10/15,5.39,3640.49,0
中国石化,11/11/15,5.35,3650.25,0
中国石化,11/12/15,5.28,3632.9,0
中国石化,11/13/15,5.17,3580.84,0
中国石化,11/16/15,5.19,3606.96,1
中国石化,11/17/15,5.21,3604.8,0
中国石化,11/18/15,5.16,3568.47,-3
中国石化,11/19/15,5.19,3617.06,-1
中国石化,11/20/15,5.17,3630.5,1
中国石化,11/23/15,5.12,3610.31,-1
中国石化,11/24/15,5.12,3616.11,0
中国石化,11/25/15,5.14,3647.93,-1
中国石化,11/26/15,5.16,3635.55,-2
中国石化,11/27/15,4.90,3436.3,-1
中国石化,11/30/15,4.91,3445.4,0
中国石化,12/01/15,4.93,3456.31,0
中国石化,12/02/15,5.09,3536.91,-3
中国石化,12/03/15,5.14,3584.82,0
中国石化,12/04/15,5.03,3524.99,1
中国石化,12/07/15,5.02,3536.93,0
中国石化,12/08/15,4.91,3470.07,-3
中国石化,12/09/15,4.89,3472.44,1
中国石化,12/10/15,4.89,3455.5,1
中国石化,12/11/15,4.83,3434.58,0
中国石化,12/14/15,4.91,3520.67,1
中国石化,12/15/15,4.89,3510.35,0
中国石化,12/16/15,4.99,3516.19,3
中国石化,12/17/15,5.02,3580.0,-1
中国石化,12/18/15,5.00,3578.96,1
中国石化,12/21/15,5.05,3642.47,1
中国石化,12/22/15,5.05,3651.77,-1
中国石化,12/23/15,5.06,3636.09,2
中国石化,12/24/15,5.04,3612.49,0
中国石化,12/25/15,5.03,3627.91,-1
中国石化,12/28/15,4.92,3533.78,-2
中国石化,12/29/15,4.96,3563.74,-4
中国石化,12/30/15,4.97,3572.88,1
中国石化,12/31/15,4.96,3539.18,-2
中国石化,01/04/16,4.78,3296.26,0
中国石化,01/05/16,4.74,3287.71,-1
中国石化,01/06/16,4.90,3361.84,3
中国石化,01/07/16,4.65,3125.0,-1
中国石化,01/08/16,4.77,3186.41,-1
中国石化,01/11/16,4.65,3016.7,-1
中国石化,01/12/16,4.68,3022.86,2
中国石化,01/13/16,4.64,2949.6,0
中国石化,01/14/16,4.64,3007.65,-2
中国石化,01/15/16,4.46,2900.97,4
中国石化,01/18/16,4.44,2913.84,2
中国石化,01/19/16,4.54,3007.74,0
中国石化,01/20/16,4.49,2976.69,0
中国石化,01/21/16,4.41,2880.48,2
中国石化,01/22/16,4.47,2916.56,3
中国石化,01/25/16,4.50,2938.51,0
中国石化,01/26/16,4.28,2749.79,2
中国石化,01/27/16,4.36,2735.56,2
中国石化,01/28/16,4.32,2655.66,2
中国石化,01/29/16,4.38,2737.6,2
中国石化,02/01/16,4.30,2688.85,-2
中国石化,02/02/16,4.33,2749.57,-3
中国石化,02/03/16,4.27,2739.25,2
中国石化,02/04/16,4.33,2781.02,0
中国石化,02/05/16,4.34,2763.49,0
中国石化,02/15/16,4.30,2746.2,-1
中国石化,02/16/16,4.41,2836.57,0
中国石化,02/17/16,4.45,2867.34,-1
中国石化,02/18/16,4.44,2862.89,0
中国石化,02/19/16,4.40,2860.02,0
中国石化,02/22/16,4.49,2927.18,1
中国石化,02/23/16,4.48,2903.33,0
中国石化,02/24/16,4.50,2928.9,1
中国石化,02/25/16,4.28,2741.25,-1
中国石化,02/26/16,4.36,2767.21,1
中国石化,02/29/16,4.35,2687.98,0
中国石化,03/01/16,4.41,2733.17,-1
中国石化,03/02/16,4.55,2849.68,0
中国石化,03/03/16,4.55,2859.76,1
中国石化,03/04/16,4.69,2874.15,3
中国石化,03/07/16,4.70,2897.34,-1
中国石化,03/08/16,4.72,2901.39,2
中国石化,03/09/16,4.64,2862.56,0
中国石化,03/10/16,4.55,2804.73,0
中国石化,03/11/16,4.58,2810.31,-1
中国石化,03/14/16,4.61,2859.5,0
中国石化,03/15/16,4.60,2864.37,1
中国石化,03/16/16,4.68,2870.43,-2
中国石化,03/17/16,4.68,2904.83,-1
中国石化,03/18/16,4.69,2955.15,1
中国石化,03/21/16,4.69,3018.8,2
中国石化,03/22/16,4.66,2999.36,0
中国石化,03/23/16,4.66,3009.96,1
中国石化,03/24/16,4.54,2960.97,1
中国石化,03/25/16,4.54,2979.43,2
中国石化,03/28/16,4.54,2957.82,1
中国石化,03/29/16,4.54,2919.83,-2
中国石化,03/30/16,4.73,3000.64,0
中国石化,03/31/16,4.76,3003.92,-1
中国石化,04/01/16,4.90,3009.53,-2
中国石化,04/05/16,4.88,3053.07,1
中国石化,04/06/16,4.98,3050.59,1
中国石化,04/07/16,4.95,3008.42,-1
中国石化,04/08/16,4.87,2984.96,1
中国石化,04/11/16,4.94,3033.96,2
中国石化,04/12/16,4.94,3023.65,0
中国石化,04/13/16,5.08,3066.64,0
中国石化,04/14/16,5.04,3082.36,0
中国石化,04/15/16,5.01,3078.12,0
中国石化,04/18/16,4.86,3033.66,1
中国石化,04/19/16,4.87,3042.82,0
中国石化,04/20/16,4.80,2972.58,0
中国石化,04/21/16,4.90,2952.89,1
中国石化,04/22/16,4.90,2959.24,2
中国石化,04/25/16,4.88,2946.67,0
中国石化,04/26/16,4.90,2964.7,1
中国石化,04/27/16,4.92,2953.67,0
中国石化,04/28/16,4.93,2945.59,1
中国石化,04/29/16,4.87,2938.32,0
中国石化,05/03/16,4.85,2992.64,-1
中国石化,05/04/16,4.82,2991.27,0
中国石化,05/05/16,4.80,2997.84,2
中国石化,05/06/16,4.72,2913.25,0
中国石化,05/09/16,4.64,2832.11,-2
中国石化,05/10/16,4.65,2832.59,0
中国石化,05/11/16,4.64,2837.04,0
中国石化,05/12/16,4.62,2835.86,0
中国石化,05/13/16,4.64,2827.11,0
中国石化,05/16/16,4.67,2850.86,2
中国石化,05/17/16,4.76,2843.68,0
中国石化,05/18/16,4.70,2807.51,0
中国石化,05/19/16,4.68,2806.91,0
中国石化,05/20/16,4.70,2825.48,0
中国石化,05/23/16,4.70,2843.65,1
中国石化,05/24/16,4.68,2821.67,0
中国石化,05/25/16,4.71,2815.09,0
中国石化,05/26/16,4.75,2822.44,1
中国石化,05/27/16,4.74,2821.05,4
中国石化,05/30/16,4.75,2822.45,4
中国石化,05/31/16,4.83,2916.62,0
中国石化,06/01/16,4.83,2913.51,1
中国石化,06/02/16,4.83,2925.23,-1
中国石化,06/03/16,4.81,2938.68,0
中国石化,06/06/16,4.80,2934.1,0
中国石化,06/07/16,4.81,2936.04,0
中国石化,06/08/16,4.85,2927.16,1
中国石化,06/13/16,4.72,2833.07,0
中国石化,06/14/16,4.72,2842.19,1
中国石化,06/15/16,4.74,2887.21,0
中国石化,06/16/16,4.69,2872.82,0
中国石化,06/17/16,4.70,2885.11,0
中国石化,06/20/16,4.70,2888.81,0
中国石化,06/21/16,4.70,2878.56,-1
中国石化,06/22/16,4.74,2905.55,0
中国石化,06/23/16,4.71,2891.96,0
中国石化,06/24/16,4.60,2854.29,0
中国石化,06/27/16,4.63,2895.7,-1
中国石化,06/28/16,4.63,2912.56,-2
中国石化,06/29/16,4.68,2931.59,4
中国石化,06/30/16,4.72,2929.61,0
中国石化,07/01/16,4.70,2932.48,0
中国石化,07/04/16,4.77,2988.6,0
中国石化,07/05/16,4.81,3006.39,3
中国石化,07/06/16,4.79,3017.29,-1
中国石化,07/07/16,4.80,3016.85,-4
中国石化,07/08/16,4.75,2988.09,0
中国石化,07/11/16,4.79,2994.92,-3
中国石化,07/12/16,4.86,3049.38,0
中国石化,07/13/16,4.89,3060.69,0
中国石化,07/14/16,4.88,3054.02,-2
中国石化,07/15/16,4.88,3054.3,1
中国石化,07/18/16,4.85,3043.56,2
中国石化,07/19/16,4.85,3036.6,-1
中国石化,07/20/16,4.84,3027.9,-1
中国石化,07/21/16,4.84,3039.01,1
中国石化,07/22/16,4.81,3012.82,0
中国石化,07/25/16,4.82,3015.83,0
中国石化,07/26/16,4.85,3050.17,0
中国石化,07/27/16,4.85,2992.0,0
中国石化,07/28/16,4.82,2994.32,0
中国石化,07/29/16,4.79,2979.34,1
中国石化,08/01/16,4.80,2953.39,-1
中国石化,08/02/16,4.79,2971.28,0
中国石化,08/03/16,4.78,2978.46,1
中国石化,08/04/16,4.80,2982.43,-1
中国石化,08/05/16,4.81,2976.7,-1
中国石化,08/08/16,4.83,3004.28,-2
中国石化,08/09/16,4.88,3025.68,-2
中国石化,08/10/16,4.88,3018.75,-1
中国石化,08/11/16,4.86,3002.64,0
中国石化,08/12/16,4.92,3050.67,-1
中国石化,08/15/16,5.01,3125.2,1
中国石化,08/16/16,5.02,3110.04,-1
中国石化,08/17/16,5.01,3109.56,1
中国石化,08/18/16,4.99,3104.11,0
中国石化,08/19/16,4.98,3108.1,1
中国石化,08/22/16,4.94,3084.81,1
中国石化,08/23/16,4.95,3089.71,0
中国石化,08/24/16,4.96,3085.88,1
